Name,City,Address,Rating_City,Rating_Food,Rating_Service,Rating_Value,Rating_Ambience,Rating_total,Rating_Excellent,Rating_Very_Good,Rating_Average,Rating_Bad,Rating_Very_Bad,Reviews,Type,Remarks,Expensive,Price,URL,Phone,Num_of_days,Menu
Ristorante Taberna Patrizi e Plebei,רומא,"‪Via del Lavatore 36‬, 00187 רומא איטליה","מס' 361 מתוך 8,609 איטלקי ברומא",30.0,30.0,25.0,30.0,4.0,"1,708",305,177,189,409,"2,788",שעות הלילה המאוחרות,"הזמנות, ישיבה, מגישה אלכוהול, בר מלא, Wi-fi חינם, מקבל כרטיסי אשראי, שירות לשולחנות",‪$$ - $$$‬,"איטלקי, פיצה, ים תיכוני, אירופאי, רומאי, לאציו, מרכז-איטלקי",http://www.facebook.com/pages/Taberna-Patricii-et-Plebei/130669857002987,+39 06 678 3259,7.0,
20e20 Osteria Enoteca,רומא,"‪Via Gadames 20 A/B‬, 00199 רומא איטליה","מס' 361 מתוך 10,525 מסעדות ברומא",45.0,45.0,40.0,45.0,4.5,376,188,36,10,3,613,"איטלקי, מאכלי ים, ים תיכוני, אירופאי, בר יין","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,90 ₪ - 144 ₪,http://www.20e20.it/,+39 06 8621 8173,6.0,https://www.20e20.it/menu/
i Clementini,רומא,"‪Via di San Giovanni in Laterano 106‬, 00184 רומא איטליה","מס' 362 מתוך 10,525 מסעדות ברומא",45.0,45.0,40.0,40.0,4.5,"1,164",663,171,98,51,"2,147","רומאי, לאציו, מרכז-איטלקי, ברים עם אוכל","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,72 ₪ - 108 ₪,http://www.iclementini.it/,+39 06 4542 6395,7.0,https://www.iclementini.it/menu/
Mabe,רומא,"‪Piazza Dei Mirti 19‬, 00172 רומא איטליה","מס' 365 מתוך 10,525 מסעדות ברומא",45.0,45.0,40.0,,4.5,177,79,12,9,2,279,"איטלקי, מאכלי ים, ים תיכוני","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,72 ₪ - 144 ₪,http://www.maberestaurant.it/,+39 06 8901 7177,7.0,
Magno,רומא,,,,,,,4.5,170,56,12,8,5,251,,,,,,,6.0,
I Monticiani,רומא,"‪Via Panisperna 84‬, 00184 רומא איטליה","מס' 371 מתוך 10,525 מסעדות ברומא",45.0,45.0,45.0,45.0,4.5,809,353,75,15,16,"1,268","איטלקי, מסעדת סטייקים, ארגנטינאי, רומאי, לאציו, מרכז-איטלקי","ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,22 ₪ - 90 ₪,http://www.imonticiani.it/,+39 06 4754 3408,,
Biondamara - Urban Lounge Beer,רומא,,,,,,,4.5,30,7,3,1,3,44,,,,,,,5.0,
L'Essenziale,רומא,"‪Via di Boccea 1176‬ Ristorante l' Essenziale, 00166 רומא איטליה","מס' 380 מתוך 10,525 מסעדות ברומא",45.0,45.0,40.0,,4.5,167,64,9,10,4,254,"ים תיכוני, איטלקי, מאכלי ים, אירופאי, רומאי, לאציו, מרכז-איטלקי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,72 ₪ - 181 ₪,https://www.facebook.com/www.ristorantelessenziale.it/,+39 375 608 6344,6.0,
Bistrot del Mare,רומא,,,,,,,4.5,239,70,23,12,5,349,,,,,,,,
Cave Canem Trastevere,רומא,,,,,,,4.0,805,458,197,88,113,"1,661",,,,,,,7.0,
Ferro Officina del Gusto,רומא,"‪Via Enrico Pezzi 16‬, 00168 רומא איטליה","מס' 126 מתוך 1,096 אירופאי ברומא",45.0,50.0,45.0,,4.5,153,55,18,6,3,235,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, בראנץ'",‪$$ - $$$‬,"איטלקי, ים תיכוני, אירופאי, רומאי, לאציו, מרכז-איטלקי",https://www.officinadelgustoferro.it/,+39 06 8901 1924,,
Ristorante Da Massi,רומא,,,,,,,4.5,"1,096",717,156,66,48,"2,083",,,,,,,7.0,
Centro Ristorante,רומא,"‪Via Cavour 61‬, 00184 רומא איטליה","מס' 399 מתוך 10,525 מסעדות ברומא",45.0,45.0,40.0,,4.5,527,219,51,26,18,841,"אמריקאי, איטלקי, בריא, רומאי, לאציו, מרכז-איטלקי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,36 ₪ - 181 ₪,http://www.facebook.com/centroristoranteroma/,+39 06 4891 3935,,https://www.tripadvisor.co.il/Restaurant_Review-g187791-d10825421-Reviews-Centro_Ristorante-Rome_Lazio.html#
C'era 'Na Vorta,רומא,"‪Via di Casal Selce 423‬, 00166 רומא איטליה","מס' 401 מתוך 10,525 מסעדות ברומא",45.0,45.0,45.0,,4.5,174,86,14,9,0,283,"ארוחת צהריים, ארוחת ערב","הזמנות, ישיבה בחוץ, ישיבה, חניה פרטית בחינם, טלוויזיה, מציעה כיסאות אוכל לתינוקות, נגישות לכיסא גלגלים, מגישה אלכוהול, יין ובירה, מכבדת מאסטרקארד, מכבדת ויזה, מזומן בלבד, מקבל כרטיסי אשראי, שירות לשולחנות, חניה זמינה",‪$$ - $$$‬,"איטלקי, ים תיכוני, רומאי, לאציו, מרכז-איטלקי",http://www.facebook.com/Cera-na-vorta-Roma-883131951731499/,+39 06 8697 6192,,
T-Bone Station Via Crispi,רומא,,,,,,,3.5,182,246,114,65,41,648,,,,,,,,
Spirito Divino,רומא,"‪Via Dei Genovesi 31‬, 00153 רומא איטליה","מס' 410 מתוך 10,525 מסעדות ברומא",45.0,45.0,40.0,45.0,4.5,795,231,76,59,28,"1,189","איטלקי, ים תיכוני, רומאי, לאציו, מרכז-איטלקי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$$$$,109 ₪ - 266 ₪,http://www.spiritodivino.com/,+39 06 589 6689,,
Dar Sor Olimpio al Drago,רומא,,,,,,,4.5,669,327,82,31,25,"1,134",,,,,,,7.0,
Trapizzino Trilussa,רומא,"‪Piazza Trilussa 46‬, 00153 רומא איטליה","מס' 421 מתוך 10,525 מסעדות ברומא",45.0,45.0,45.0,,4.5,331,114,22,7,14,488,"איטלקי, מאכלי רחוב, רומאי, לאציו, מרכז-איטלקי",ידידותי לצמחוניים,$,10 ₪ - 34 ₪,http://www.trapizzino.it/?lang=en,+39 06 581 7312,,
L'Antica Fraschetta,רומא,,,,,,,4.0,550,359,104,38,33,"1,084",,,,,,,6.0,
OiSUSHI,רומא,"‪Corso Vittorio Emanuele II 143‬ Parcheggio convenzionato Parking Via Giulia - Via Carlo Emilio Gadda 5, 00186 רומא איטליה","מס' 425 מתוך 10,525 מסעדות ברומא",45.0,45.0,45.0,,4.5,557,137,56,23,17,790,"יפני, ברזילאי, מאכלי ים, סושי, אסייתי, פיוז'ן","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,90 ₪ - 144 ₪,http://oisushi.it/,+39 06 6476 1035,,https://oisushi.it/wp-content/uploads/2019/02/MenuOiSushi2019.pdf
Ristorante Wine Bar De' Penitenzieri,רומא,"‪Via de Penitenzieri‬ 16 16a 16b 16c, 00193 Roma רומא איטליה","מס' 431 מתוך 10,525 מסעדות ברומא",45.0,45.0,45.0,40.0,4.5,400,140,37,16,18,611,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת בוקר, ארוחת צהריים, ארוחת ערב, בראנץ', משקאות",‪$$ - $$$‬,"איטלקי, בר, בית קפה, ים תיכוני, בריא, בר יין, רומאי, לאציו, מרכז-איטלקי",http://www.winebardepenitenzieri.com/,+39 06 687 5350,,https://www.tripadvisor.co.il/Restaurant_Review-g187791-d5569432-Reviews-Ristorante_Wine_Bar_De_Penitenzieri-Rome_Lazio.html#
Il Matriciano,רומא,,,,,,,3.5,270,419,247,142,177,"1,255",,,,,,,4.0,
Waraku,רומא,"‪Via Prenestina 321/A‬, 00177 רומא איטליה","מס' 440 מתוך 10,525 מסעדות ברומא",45.0,45.0,45.0,40.0,4.5,510,183,47,20,7,767,"יפני, אסייתי, מרקים","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,54 ₪ - 90 ₪,http://www.warakuramen.com/,+39 06 2170 2358,,http://warakuramen.com/menu-ramen-pigneto/
Divin Ostilia Wine Bar,רומא,"‪Via Ostilia 4‬, רומא איטליה","מס' 441 מתוך 10,525 מסעדות ברומא",45.0,45.0,45.0,40.0,4.5,740,291,56,27,33,"1,147",ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,"איטלקי, ים תיכוני, בר יין, רומאי, לאציו, מרכז-איטלקי",http://www.facebook.com/Enoteca-DivinOstilia-40545043642,+39 06 7049 6526,,
Pizza Forum al Colosseo,רומא,,,,,,,4.5,383,96,21,20,17,537,,,,,,,7.0,
La Piccola Toscana,רומא,"‪Via della Giuliana 67/69‬ Via Della Giuliana Roma, 00195 רומא איטליה","מס' 452 מתוך 10,525 מסעדות ברומא",45.0,45.0,40.0,40.0,4.5,269,99,32,11,7,418,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,"איטלקי, מאכלי ים, ים תיכוני",http://www.piccolatoscana.it/,+39 06 3974 2982,,
MISTO Mixology & Cibarie,רומא,"‪Via Fezzan 21‬, 00199 רומא איטליה","מס' 455 מתוך 10,525 מסעדות ברומא",45.0,50.0,45.0,45.0,4.5,101,30,14,2,2,149,"בינלאומי, אירופאי, פיוז'ן, עכשווי","ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,36 ₪ - 126 ₪,http://mistococktailbar.it/,+39 06 4547 1971,7.0,http://mistococktailbar.it/menu
Altrogiro,רומא,"‪Via Attilio Friggeri 134‬ Angolo Via Attilio Friggeri, 134, 00136 רומא איטליה","מס' 459 מתוך 10,525 מסעדות ברומא",45.0,45.0,40.0,,4.5,214,99,23,6,6,348,"איטלקי, מאכלי ים, בינלאומי, ים תיכוני, אירופאי, בר יין, רומאי, לאציו, מרכז-איטלקי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,108 ₪ - 289 ₪,http://www.altro-giro.it/,+39 06 4558 2520,,http://www.altro-giro.it/#menu
Ilios - Greek Restaurant,רומא,"‪Via Gabriello Chiabrera 114/120‬, 00145 רומא איטליה","מס' 461 מתוך 10,525 מסעדות ברומא",45.0,45.0,45.0,40.0,4.5,688,288,46,14,14,"1,050",יווני,ידידותי לצמחוניים,$,18 ₪ - 36 ₪,http://www.iliospita.it/,+39 06 8777 8227,6.0,http://www.iliospita.it/wp-content/uploads/2019/06/men%25C3%25B9_2019_ilios-ristorante-greco-Roma.pdf
Maki contemporary sushi,רומא,,,,,,,4.0,119,58,31,15,30,253,,,,,,,,
Bisteccheria da Mario,רומא,"‪Via Maruggio 58‬, 00133 רומא איטליה","מס' 470 מתוך 10,525 מסעדות ברומא",45.0,45.0,45.0,40.0,4.5,272,156,28,10,8,474,"איטלקי, מסעדת סטייקים, פיצה, ברביקיו, רומאי, לאציו, מרכז-איטלקי, ים תיכוני","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,92 ₪ - 205 ₪,https://www.facebook.com/bisteccheriadamario/,+39 06 205 4890,,https://www.tripadvisor.co.il/UpdateListing-d2545843
Osteria Maré,רומא,"‪Viale Regina Margherita 225‬, 00198 רומא איטליה","מס' 471 מתוך 10,525 מסעדות ברומא",45.0,40.0,40.0,,4.5,120,72,23,4,0,219,אפשרויות ללא גלוטן,"ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"מאכלי ים, דרום איטלקי, איטלקי, ים תיכוני",https://osteriamare.it/,+39 06 854 0263,6.0,https://www.tripadvisor.co.il/Restaurant_Review-g187791-d13236923-Reviews-Osteria_Mare-Rome_Lazio.html#
Tigelleria Romana - Bistrot & Cafè,רומא,"‪Via Ostiense 73p‬, 00154 רומא איטליה","מס' 481 מתוך 10,525 מסעדות ברומא",45.0,45.0,40.0,,4.5,425,265,96,32,16,834,"איטלקי, ים תיכוני, אירופאי, אמיליאני, צפון-איטלקי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$,58 ₪ - 126 ₪,http://www.facebook.com/tigelleriaromana/,+39 339 704 3741,7.0,https://www.tripadvisor.co.il/Restaurant_Review-g187791-d9453655-Reviews-Tigelleria_Romana_Bistrot_Cafe-Rome_Lazio.html#
La Querida,רומא,"‪Viale del Circuito 68‬, 00124 רומא איטליה","מס' 482 מתוך 10,525 מסעדות ברומא",45.0,45.0,40.0,45.0,4.5,974,426,104,32,24,"1,560",אפשרויות ללא גלוטן,"ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"איטלקי, מסעדת סטייקים, פיצה, ים תיכוני, ברביקיו, אירופאי, רומאי, לאציו, מרכז-איטלקי",http://www.facebook.com/pages/Ristorante-La-Querida/124014390998647,+39 06 5091 7866,6.0,
Etienne Roma,רומא,"‪Via Scire' 18‬, 00199 רומא איטליה","מס' 485 מתוך 10,525 מסעדות ברומא",45.0,45.0,40.0,,4.5,141,21,11,6,3,182,"עכשווי, איטלקי, מאכלי ים, ים תיכוני","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,102 ₪ - 239 ₪,http://www.etienneroma.it/,+39 393 890 2073,,http://www.etienneroma.it/menu/
Al Cantuccio da Carla e Mirella,רומא,"‪Via Tripoli 71‬, 00199 רומא איטליה","מס' 489 מתוך 10,525 מסעדות ברומא",45.0,45.0,35.0,50.0,4.5,195,62,26,15,3,301,"איטלקי, ים תיכוני, רומאי, לאציו, מרכז-איטלקי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$$$$,162 ₪ - 433 ₪,http://www.facebook.com/alcantuccio.71,+39 06 8621 4102,,
Ristorante Cornucopia Trastevere,רומא,"‪Piazza in Piscinula 18‬ Trastevere, Fronte Isola Tiberina, 00153 רומא איטליה","מס' 491 מתוך 10,525 מסעדות ברומא",40.0,40.0,40.0,40.0,4.0,611,299,95,56,49,"1,110","איטלקי, מאכלי ים, רומאי, לאציו, מרכז-איטלקי, גריל","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,54 ₪ - 126 ₪,https://ristorantecornucopia.business.site/,+39 06 580 0380,,
Moci,רומא,"‪Via Dei Durantini 12/14‬, 00157 רומא איטליה","מס' 1,417 מתוך 10,525 מסעדות ברומא",40.0,40.0,40.0,40.0,4.0,245,196,66,27,34,568,"סיני, יפני, מאכלי ים, סושי, אסייתי, מרקים, פיוז'ן",ידידותי לצמחוניים,‪$$ - $$$‬,43 ₪ - 108 ₪,http://www.mociroma.it/,+39 327 864 2000,,http://l.ead.me/bb1wZx
Il Chianti Osteria Toscana,רומא,,,,,,,4.5,"2,195","1,391",314,136,135,"4,171",,,,,,,7.0,
Bottega Trattoria De Santis,רומא,"‪Via di Santa Croce in Gerusalemme 15‬, 00185 רומא איטליה","מס' 501 מתוך 10,525 מסעדות ברומא",45.0,45.0,40.0,45.0,4.5,428,190,46,21,9,694,"איטלקי, מאכלי ים, ים תיכוני, רומאי, לאציו, מרכז-איטלקי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,137 ₪ - 160 ₪,http://www.bottegatrattoriadesantis.it/,+39 06 702 8124,,
Los Montes de Galicia,מדריד,,,,,,,5.0,"8,471","1,268",222,39,10,"10,010",,,,,,,7.0,
Kathmandu Tandoori House,מדריד,"‪Calle Acuario 11‬, 28042 מדריד ספרד","מס' 3 מתוך 10,602 מסעדות במדריד",45.0,45.0,45.0,,5.0,"2,262",152,50,16,13,"2,493","הודי, אסייתי, בריא, נפאלי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,36 ₪ - 217 ₪,http://kathmandu-tandoori-house.business.site/,+34 911 26 97 19,7.0,
Pastamore Alcalá,מדריד,"‪Calle de Alcalá 191‬, 28009 מדריד ספרד","מס' 6 מתוך 10,602 מסעדות במדריד",45.0,50.0,45.0,,5.0,376,30,7,3,1,417,"איטלקי, פיצה, ים תיכוני, בריא, טוסקאני, סיציליאני, מרכז-איטלקי, דרום איטלקי","ידידותי לצמחוניים, אפשרויות ללא גלוטן, אפשרויות לטבעונים",‪$$ - $$$‬,54 ₪ - 83 ₪,http://pastamore.es/,+34 919 91 54 74,7.0,
Lettera Trattoria Moderna,מדריד,"‪Calle de la Reina 20, Madrid‬, 28004 מדריד ספרד","מס' 11 מתוך 10,602 מסעדות במדריד",45.0,45.0,40.0,,5.0,"1,027",81,22,12,15,"1,157",ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"איטלקי, ים תיכוני, אירופאי, נפוליטני, קמפניה, טוסקאני, רומאי, לאציו, סיציליאני, מרכז-איטלקי, דרום איטלקי",http://letteramadrid.com/,+34 918 05 33 42,7.0,https://www.letteramadrid.com/carta/
Maximo Sushi Bar,מדריד,,,,,,,5.0,131,10,0,1,0,142,,,,,,,6.0,
La Bistroteca,מדריד,"‪Calle Espartinas 7‬ Barrio Salamanca, 28001 מדריד ספרד","מס' 19 מתוך 10,602 מסעדות במדריד",45.0,45.0,45.0,,4.5,689,134,27,3,7,860,פיוז'ן,"ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,72 ₪ - 90 ₪,http://www.labistroteca.com/,+34 914 25 86 01,6.0,https://www.labistroteca.com/menu-grupos/
Steak Burger Luchana,מדריד,"‪Calle Luchana 17‬, 28010 מדריד ספרד","מס' 24 מתוך 10,602 מסעדות במדריד",45.0,45.0,40.0,40.0,4.5,"1,011",233,56,30,23,"1,353","אמריקאי, מזון מהיר, ברביקיו","ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,36 ₪ - 72 ₪,http://www.steakburger.es/,+34 915 14 15 11,7.0,http://www.steakburger.es/carta/
Santita Virgen de los Peligros,מדריד,"‪Calle de la Virgen de los Peligros 10‬, 28013 מדריד ספרד","מס' 26 מתוך 10,602 מסעדות במדריד",45.0,45.0,40.0,,5.0,643,83,12,7,10,755,"מקסיקני, לטיני, בריא","אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,65 ₪ - 108 ₪,http://www.santita.es/,+34 914 45 88 28,7.0,
Lola Si Mola,מדריד,,,,,,,5.0,379,29,8,4,6,426,,,,,,,6.0,
Oven Mozzarella Atocha,מדריד,"‪Atocha 114‬, 28012 מדריד ספרד","מס' 33 מתוך 10,602 מסעדות במדריד",45.0,45.0,40.0,,4.5,"1,677",364,83,20,19,"2,163","איטלקי, טוסקאני, מרכז-איטלקי","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,54 ₪ - 72 ₪,http://www.oven.es/,+34 910 53 12 46,7.0,https://www.oven.es/carta/
Pizzart Villa Fuencarral,מדריד,"‪Fuencarral‬ 58, 28004 מדריד ספרד","מס' 36 מתוך 10,602 מסעדות במדריד",45.0,40.0,45.0,,5.0,408,28,11,2,8,457,"איטלקי, פיצה, רומאי, לאציו, מרכז-איטלקי, דרום איטלקי, ים תיכוני, בריא, נפוליטני, קמפניה, סיציליאני","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,32 ₪ - 65 ₪,http://www.pizzartpizza.com/,+34 911 08 89 91,7.0,https://www.tripadvisor.es/Restaurant_Review-g187514-d23151163-Reviews-Pizzart_Fuencarral-Madrid.html
Cherry Pecas,מדריד,"‪Paseo de San Francisco de Sales 17‬, 28003 מדריד ספרד","מס' 41 מתוך 10,602 מסעדות במדריד",45.0,45.0,45.0,,4.5,"1,111",171,50,18,32,"1,382","מקסיקני, לטיני, מזון מהיר, מרכז אמריקני","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$,14 ₪ - 40 ₪,http://www.cherrypecas.com/,+34 645 76 22 00,7.0,
Empanadas Malvón,מדריד,"‪Paseo la Habana 52‬, 28036 מדריד ספרד","מס' 44 מתוך 10,602 מסעדות במדריד",50.0,50.0,45.0,,5.0,301,32,4,2,3,342,ארגנטינאי,ידידותי לצמחוניים,‪$$ - $$$‬,18 ₪ - 108 ₪,http://www.malvon.es/sucursal/malvon-bernabeu,+34 911 99 54 09,7.0,https://www.malvon.es/menu/
El Cocodrilo,מדריד,"‪Calle de Pilar de Zaragoza 60‬, 28028 מדריד ספרד","מס' 49 מתוך 10,602 מסעדות במדריד",45.0,45.0,45.0,,5.0,187,28,5,2,1,223,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב, בראנץ', משקאות",‪$$ - $$$‬,"בר, ספרדי",http://www.facebook.com/El-Cocodrilo-322818144579034,+34 627 04 18 08,7.0,https://cdn.website.dish.co/media/46/57/3340756/El-Cocodrilo-Menu.pdf
Curry Masala,מדריד,"‪Calle Silva 16‬, 28004 מדריד ספרד","מס' 54 מתוך 10,602 מסעדות במדריד",40.0,40.0,40.0,35.0,4.5,478,112,34,16,18,658,"אסייתי, הודי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,36 ₪ - 90 ₪,http://www.currymasala.es/,+34 915 23 45 70,7.0,https://www.tripadvisor.co.il/Restaurant_Review-g187514-d1531847-Reviews-Curry_Masala-Madrid.html#
Restaurante Vietnam Express,מדריד,"‪Calle Breton de los Herreros 45‬, 28003 מדריד ספרד","מס' 56 מתוך 10,602 מסעדות במדריד",45.0,45.0,45.0,,5.0,137,11,3,0,1,152,"אסייתי, וייטנאמי, מרקים, פיוז'ן","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,36 ₪ - 54 ₪,http://www.vietnam-express.es/,+34 911 10 73 77,7.0,https://www.tripadvisor.co.il/Restaurant_Review-g187514-d14179281-Reviews-Restaurante_Vietnam_Express-Madrid.html#
La Gaditana Castellana,מדריד,,,,,,,5.0,"1,192",135,42,16,15,"1,400",,,,,,,7.0,
El Ponientazo,מדריד,"‪Costanilla de Santiago 2‬, 28013 מדריד ספרד","מס' 63 מתוך 10,602 מסעדות במדריד",50.0,50.0,50.0,,5.0,106,11,0,2,1,120,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות","הזמנות, ישיבה בחוץ, ישיבה, מגישה אלכוהול, שירות לשולחנות, יין ובירה",‪$$ - $$$‬,ספרדי,,+34 696 10 93 34,7.0,
The Irish Temple,מדריד,,,,,,,5.0,71,6,2,0,0,79,,,,,,,7.0,
Maruzzella,מדריד,"‪Calle Raimundo Fernandez Villaverde 28‬, 28003 מדריד ספרד","מס' 71 מתוך 10,602 מסעדות במדריד",40.0,35.0,35.0,35.0,4.5,412,123,57,26,17,635,"איטלקי, פיצה, נפוליטני, קמפניה, טוסקאני, רומאי, לאציו, סיציליאני, מרכז-איטלקי, דרום איטלקי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,54 ₪ - 108 ₪,http://www.gruppopulcinella.com/restaurantes/maruzzella/,+34 915 34 77 32,7.0,
Barganzo,מדריד,,,,,,,5.0,80,12,3,0,0,95,,,,,,,4.0,
Txirimiri Pardinas,מדריד,"‪Calle General Pardinas 92‬ Esquina con Calle Maldonado, 28006 מדריד ספרד","מס' 79 מתוך 10,602 מסעדות במדריד",40.0,40.0,40.0,,4.5,168,36,15,9,10,238,ספרדי,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,90 ₪ - 126 ₪,http://www.txirimiri.es/,+34 914 02 80 16,7.0,https://txirimiri.es/la-carta/
Radhuni Indian,מדריד,"‪Calle del Principe Carlos 21‬, 28050 מדריד ספרד","מס' 84 מתוך 10,602 מסעדות במדריד",40.0,45.0,40.0,,4.5,325,85,17,5,8,440,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"הודי, אסייתי",http://www.radhuniindian.com/,+34 918 26 66 81,7.0,
Oven mozzarella Las Tablas,מדריד,"‪Calle San Juan de Ortega No 36‬, 28050 מדריד ספרד","מס' 86 מתוך 10,602 מסעדות במדריד",40.0,45.0,40.0,,4.5,718,199,46,21,19,"1,003","איטלקי, פיצה, ים תיכוני, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,43 ₪ - 90 ₪,http://www.oven.es/,+34 914 25 93 93,7.0,
Enklima,מדריד,"‪Calle Ferraz 36‬, 28008 מדריד ספרד","מס' 29 מתוך 5,629 ספרדי במדריד",50.0,50.0,45.0,,4.5,193,19,5,4,4,225,"ארוחת צהריים, ארוחת ערב","הזמנות, ישיבה, נגישות לכיסא גלגלים, מגישה אלכוהול, יין ובירה, תשלומים דיגיטליים, מזומן בלבד, מקבל כרטיסי אשראי, שירות לשולחנות",‪$$ - $$$‬,"פיוז'ן, ים תיכוני, אירופאי, ספרדי",http://enklima.com/reservar,+34 911 16 69 91,5.0,
La Pizzateca,מדריד,"‪Calle Leon 35‬, 28014 מדריד ספרד","מס' 93 מתוך 10,602 מסעדות במדריד",45.0,45.0,45.0,40.0,4.5,752,228,55,12,18,"1,065","איטלקי, פיצה, מזון מהיר, ים תיכוני, בריא","ידידותי לצמחוניים, אפשרויות לטבעונים",$,18 ₪ - 54 ₪,http://lapizzateca.com/,+34 913 69 32 10,6.0,
El miniBAR,מדריד,"‪Calle del Meson de Panos 1‬ cerca de Plaza Mayor, 28013 מדריד ספרד","מס' 96 מתוך 10,602 מסעדות במדריד",45.0,45.0,45.0,45.0,4.5,"1,761",462,115,34,19,"2,391","בר, ים תיכוני, אירופאי, ספרדי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$,54 ₪ - 90 ₪,http://www.facebook.com/ElminiBAR,+34 696 05 51 94,7.0,
Curry y Canela,מדריד,"‪Calle Espartinas 7‬, 28001 מדריד ספרד","מס' 101 מתוך 10,602 מסעדות במדריד",45.0,50.0,45.0,,5.0,231,35,8,4,1,279,"הודי, אסייתי, נפאלי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,51 ₪ - 144 ₪,http://currycanela.es/,+34 914 35 62 32,,https://www.currycanela.es/menu/
The Market Madrid,מדריד,"‪Calle de Clara del Rey 24‬, 28002 מדריד ספרד","מס' 49 מתוך 3,327 ים תיכוני במדריד",45.0,45.0,45.0,45.0,4.5,359,111,11,4,2,487,"ים תיכוני, אירופאי, ספרדי, בינלאומי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,90 ₪ - 181 ₪,http://www.themarketmadrid.com/,+34 918 05 79 91,,https://themarketmadrid.com/la-carta/
