Name,City,Address,Rating_City,Rating_Food,Rating_Service,Rating_Value,Rating_Ambience,Rating_total,Rating_Excellent,Rating_Very_Good,Rating_Average,Rating_Bad,Rating_Very_Bad,Reviews,Type,Remarks,Expensive,Price,URL,Phone,Num_of_days,Menu
AROI THAI Restaurant,וינה,"‪Stumpergasse 44‬, וינה 1060 אוסטריה","מס' 63 מתוך 3,899 מסעדות בוינה",45.0,45.0,45.0,,4.5,245,85,16,13,7,366,"אסייתי, תאילנדי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,11 ₪ - 87 ₪,http://www.aroi-thai.at/,+43 1 5952951,,https://www.aroi-thai.at/speisekarte/
Pizzeria Osteria da Giovanni,וינה,,,,,,,4.5,644,283,87,42,17,"1,073",,,,,,,,
Hemmers Restaurant,וינה,"‪Gartnergasse 12‬, וינה 1030 אוסטריה","מס' 71 מתוך 3,899 מסעדות בוינה",50.0,50.0,45.0,45.0,4.5,115,23,4,1,1,144,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, משקאות",‪$$ - $$$‬,"אוסטרי, מרכז אירופאי",http://www.hemmers.wien/,+43 1 9742462,,http://www.hemmers.wien/images/speisekarten/mittagsmenue.pdf
Melker Stiftskeller,וינה,"‪Schottengasse 3‬, וינה 1010 אוסטריה","מס' 74 מתוך 3,899 מסעדות בוינה",45.0,45.0,45.0,,4.5,396,248,51,17,11,723,"גסטרופאב, גרמני, אוסטרי, אירופאי, מרכז אירופאי","ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,32 ₪ - 65 ₪,http://www.melkerstiftskeller.at/,+43 1 5335530,,https://www.tripadvisor.co.il/Restaurant_Review-g190454-d1103406-Reviews-Melker_Stiftskeller-Vienna.html#
Quell,וינה,"‪Reindorfgasse 19‬, וינה 1150 אוסטריה","מס' 79 מתוך 3,899 מסעדות בוינה",45.0,45.0,45.0,45.0,4.5,137,66,9,2,2,216,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,"אוסטרי, אירופאי, מרכז אירופאי",http://www.gasthausquell.at/index.php,+43 1 8932407,,
Steirereck,וינה,"‪Am Heumarkt 2a‬, וינה 1030 אוסטריה","מס' 84 מתוך 3,899 מסעדות בוינה",45.0,45.0,40.0,45.0,4.5,"1,408",261,158,71,62,"1,960","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",$$$$,"אוסטרי, אירופאי, מרכז אירופאי",http://www.steirereck.at/mobile/steirereck/,43 1 713 31 68,5.0,https://www.steirereck.at/restaurant/speisekarte/pdf/steirereck_menue.pdf
Hao Noodle and Tea,וינה,"‪Opernring 19‬ Wien, וינה 1010 אוסטריה","מס' 86 מתוך 3,899 מסעדות בוינה",45.0,45.0,40.0,,4.5,111,32,6,4,2,155,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, משקאות",‪$$ - $$$‬,"סיני, אסייתי, פיוז'ן, דיינר, מרקים",http://haonoodle.at/,+43 1 8902858,,http://www.haonoodle.at/#menu
Taste of India,וינה,"‪Margaretenstrasse 34‬, וינה 1040 אוסטריה","מס' 92 מתוך 3,899 מסעדות בוינה",40.0,45.0,40.0,40.0,4.5,257,124,31,13,15,440,"הודי, אסייתי, מאכלי ים, בינלאומי, גריל","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,54 ₪ - 90 ₪,http://www.taste-of-india.at/,+43 1 5812305,,https://www.tripadvisor.co.il/Restaurant_Review-g190454-d3247288-Reviews-Taste_of_India-Vienna.html#
Zum Weissen Rauchfangkehrer - The White Chimneysweep,וינה,,,,,,,4.0,941,450,149,80,75,"1,695",,,,,,,7.0,
TIAN Restaurant Wien,וינה,"‪Himmelpfortgasse 23‬, וינה 1010 אוסטריה",מס' 10 מתוך 127 בריא בוינה,45.0,45.0,40.0,45.0,4.5,772,158,71,58,35,"1,094","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",$$$$,"אירופאי, בריא",http://www.tian-restaurant.com/wien,+43 1 8904665,5.0,https://www.tian-restaurant.com/wien/menue/
Dstrikt Steakhouse,וינה,"‪Schubertring 7‬ The Ritz-Carlton, וינה 1010 אוסטריה","מס' 101 מתוך 3,899 מסעדות בוינה",45.0,45.0,40.0,45.0,4.5,853,266,93,49,29,"1,290","אוסטרי, מסעדת סטייקים, בינלאומי, אירופאי","ידידותי לצמחוניים, אפשרויות ללא גלוטן",$$$$,51 ₪ - 235 ₪,http://www.dstrikt.com/,+43 1 31188616,,https://www.ritzcarlton.com/de/hotels/europe/vienna/dining/dstrikt-steakhouse/menu
Rosnovskyundco,וינה,"‪Buchfeldgasse 10‬ Ecke Schmidgasse, וינה 1080 אוסטריה","מס' 104 מתוך 3,899 מסעדות בוינה",45.0,45.0,45.0,45.0,4.5,425,166,54,16,19,680,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, משקאות",‪$$ - $$$‬,"גרמני, אוסטרי, אירופאי, מרכז אירופאי",http://www.rosnovskyundco.at/,+43 1 4032520,,
Trilogie,וינה,"‪Lange Gasse 25‬ 1080 Vienna, וינה 1080 אוסטריה","מס' 114 מתוך 3,899 מסעדות בוינה",45.0,40.0,45.0,,4.5,157,68,21,7,6,259,"יווני, ים תיכוני, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,29 ₪ - 51 ₪,http://www.trilogie.wien/,+43 1 4082716,,
Figls,וינה,"‪Grinzinger Strasse 55‬ Grinzing, וינה 1190 אוסטריה","מס' 116 מתוך 3,899 מסעדות בוינה",45.0,45.0,40.0,45.0,4.5,220,129,47,13,6,415,"אוסטרי, אירופאי, מרכז אירופאי, גסטרופאב","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,48 ₪ - 99 ₪,http://www.figls.at/,+43 1 3204257,,
Konstantin Filippou,וינה,"‪Dominikanerbastei 17‬, וינה 1010 אוסטריה","מס' 122 מתוך 3,899 מסעדות בוינה",45.0,45.0,40.0,40.0,4.5,253,82,48,21,18,422,"ידידותי לצמחוניים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",$$$$,"אירופאי, מרכז אירופאי, בינלאומי, עכשווי",http://www.konstantinfilippou.com/en,+43 1 5122229,5.0,
Pho Saigon,וינה,,,,,,,4.5,310,168,53,16,16,563,,,,,,,,
Restaurant Ofenloch,וינה,"‪Kurrentgasse 8‬, וינה 1010 אוסטריה","מס' 126 מתוך 3,899 מסעדות בוינה",45.0,45.0,40.0,45.0,4.5,656,386,118,34,43,"1,237","גרמני, אוסטרי, אירופאי, מרכז אירופאי, גסטרופאב","ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,32 ₪ - 87 ₪,http://www.restaurant-ofenloch.at/,+43 1 5338844,,https://www.tripadvisor.co.il/Restaurant_Review-g190454-d1103602-Reviews-Restaurant_Ofenloch-Vienna.html#
Cantinetta Antinori,וינה,"‪Jasomirgottstrasse 3-5‬, וינה 1010 אוסטריה","מס' 131 מתוך 3,899 מסעדות בוינה",45.0,45.0,35.0,40.0,4.0,509,284,105,50,33,981,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",$$$$,"איטלקי, ים תיכוני, אירופאי, טוסקאני, מרכז-איטלקי",http://www.cantinetta-antinori.com/de/vienna/cantinetta-antinori-di-vienna,+43 1 5337722,,https://cantinetta-antinori.com/menu-3/
Gmoakeller,וינה,,,,,,,4.5,624,466,105,45,35,"1,275",,,,,,,,
1516 Brewing Company,וינה,"‪Krugerstrasse 18‬ Schwarzenbergstrasse 2, וינה 1010 אוסטריה","מס' 139 מתוך 3,899 מסעדות בוינה",40.0,40.0,40.0,40.0,4.0,916,709,187,46,66,"1,924","גרמני, אוסטרי, בר, אירופאי, פאב, מרכז אירופאי, פאב מבשלה, בינלאומי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,51 ₪ - 68 ₪,http://www.1516brewingcompany.com/,+43 1 9611516,,https://www.1516brewingcompany.com/web/wp-content/uploads/2020/05/1-covid_1516.pdf
Restaurant Fromme Helene,וינה,"‪15 Josefstaedter Street‬ Lange Gasse 33, וינה 1080 אוסטריה","מס' 144 מתוך 3,899 מסעדות בוינה",40.0,45.0,40.0,40.0,4.0,553,556,115,38,25,"1,287","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,"גרמני, אוסטרי, אירופאי, מרכז אירופאי",http://www.frommehelene.at/,+43 1 4069144,,
Schnitzelwirt,וינה,"‪Neubaugasse 52‬, וינה 1070 אוסטריה","מס' 146 מתוך 3,899 מסעדות בוינה",45.0,40.0,45.0,35.0,4.0,992,647,181,76,84,"1,980","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות","אוכל לקחת, הזמנות, ישיבה, מציעה כיסאות אוכל לתינוקות, מגישה אלכוהול, בר מלא, שירות לשולחנות",$,"גרמני, אוסטרי, אירופאי, מרכז אירופאי",http://www.schnitzelwirt.co.at/,+43 1 5233771,,https://www.schnitzelwirt.co.at/Schnitzelwirt_Speisekarte_2019.pdf
Mullers Heuriger & Weingut,וינה,"‪Cobenzlgasse 38‬, וינה 1190 אוסטריה","מס' 152 מתוך 3,899 מסעדות בוינה",45.0,45.0,45.0,45.0,4.5,119,29,11,2,3,164,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,"אוסטרי, אירופאי, בר יין, מרכז אירופאי",http://www.muellers-heuriger.at/,+43 680 5509008,,
Strock Feierabend,וינה,"‪Landstrasser Hauptstrasse 82‬, וינה 1030 אוסטריה","מס' 153 מתוך 3,899 מסעדות בוינה",45.0,45.0,40.0,45.0,4.5,163,85,16,7,10,281,"ידידותי לצמחוניים, אפשרויות ללא גלוטן, אפשרויות לטבעונים","ארוחת בוקר, ארוחת צהריים, ארוחת ערב, בראנץ', שעות הלילה המאוחרות, משקאות",‪$$ - $$$‬,"אוסטרי, בית קפה, אירופאי, מרכז אירופאי",http://www.stroeck-feierabend.at/,+43 1 204399993057,,https://www.tripadvisor.co.il/Restaurant_Review-g190454-d6104415-Reviews-Strock_Feierabend-Vienna.html#
TIAN Bistro,וינה,"‪Schrankgasse 4‬, וינה 1070 אוסטריה","מס' 156 מתוך 3,899 מסעדות בוינה",45.0,45.0,40.0,,4.5,262,111,45,29,13,460,"אירופאי, בריא, מרכז אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,14 ₪ - 58 ₪,http://www.tian-bistro.com/,+43 1 5269491,,https://www.tian-bistro.com/speisekarte/
Pizzeria Pozzuoli,וינה,"‪Fasangasse 7‬, וינה 1030 אוסטריה","מס' 161 מתוך 3,899 מסעדות בוינה",45.0,40.0,40.0,,4.5,204,66,19,14,15,318,"איטלקי, פיצה, ים תיכוני, אירופאי, נפוליטני, קמפניה, דרום איטלקי","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,14 ₪ - 47 ₪,http://www.facebook.com/PizzeriaPozzuoli,+43 1 7960676,,
I Ragazzi,וינה,"‪Burggasse 6-8‬ 1070, וינה 1070 אוסטריה","מס' 164 מתוך 3,899 מסעדות בוינה",40.0,40.0,40.0,35.0,4.0,233,197,59,21,21,531,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,"איטלקי, פיצה, ים תיכוני, אירופאי, רומאי, לאציו, מרכז-איטלקי",http://www.iragazzi.at/,+43 1 5226325,,
Gulasch & Soehne,וינה,,,,,,,4.5,109,45,13,4,4,175,,,,,,,,
Medusa Restaurant & Club,וינה,"‪Neuer Markt 8‬, וינה 1010 אוסטריה","מס' 174 מתוך 3,899 מסעדות בוינה",40.0,40.0,35.0,45.0,4.0,384,270,85,34,40,813,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, בראנץ', שעות הלילה המאוחרות, משקאות",‪$$ - $$$‬,"איטלקי, ים תיכוני, אירופאי, מרכז אירופאי, בינלאומי",http://www.medusarestaurant.at/,+43 676 3094176,,https://www.tripadvisor.co.il/UpdateListing-d3218954
Elissar,וינה,,,,,,,4.0,171,60,30,16,13,290,,,,,,,,
Brezl Gwolb,וינה,"‪Ledererhof 9‬, וינה 1010 אוסטריה","מס' 182 מתוך 3,899 מסעדות בוינה",40.0,40.0,40.0,45.0,4.0,254,172,68,20,23,537,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,אוסטרי,http://www.brezl.at/,+43 1 5338811,,
Burg.ring1,וינה,"‪Burgring 1‬, וינה 1010 אוסטריה","מס' 117 מתוך 1,364 אוסטרי בוינה",40.0,40.0,40.0,40.0,4.0,162,172,35,20,14,403,אוסטרי,"ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,18 ₪ - 69 ₪,http://www.burgring.at/,+43 1 5811393,,http://burgring.at/
Jonathan & Sieglinde,וינה,,,,,,,4.5,122,72,22,8,4,228,,,,,,,,
Kulinarium 7,וינה,,,,,,,4.5,131,33,4,7,2,177,,,,,,,,
Restaurant Odysseus,וינה,"‪Penzinger Strasse 57‬, וינה 1140 אוסטריה","מס' 206 מתוך 3,899 מסעדות בוינה",45.0,45.0,45.0,40.0,4.5,103,58,12,5,4,182,"ים תיכוני, אירופאי, יווני","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,31 ₪ - 68 ₪,http://www.ody14.at/,+43 1 8942801,,http://www.ody14.at/#menu
Émile Restaurant & Bar,וינה,"‪Schottenring 11‬, וינה 1010 אוסטריה","מס' 132 מתוך 1,364 אוסטרי בוינה",40.0,45.0,40.0,40.0,4.0,162,56,32,10,14,274,"צרפתי, אוסטרי, אירופאי, מרכז אירופאי","ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,7 ₪ - 199 ₪,http://www.emile-plaza.at/,+43 1 3139022402,,
Le Cru,וינה,,,,,,,5.0,75,13,0,0,1,89,,,,,,,,
Mr & Mrs Feelgood,וינה,"‪Paniglgasse 22‬, וינה 1040 אוסטריה",מס' 37 מתוך 295 בינלאומי בוינה,45.0,50.0,45.0,50.0,4.5,73,20,6,1,0,100,"בריא, בית קפה, בינלאומי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,14 ₪ - 54 ₪,http://www.feelgoodfood.at/,+43 676 3669319,,http://www.mrandmrsfeelgood.at/index.php/speisekarte
Bettelstudent,וינה,,,,,,,4.0,309,295,83,23,28,738,,,,,,,,
Figlmueller Backerstraße,וינה,,,,,,,4.0,"2,062","1,659",523,148,162,"4,554",,,,,,,,
Da Capo,וינה,"‪Schulerstrasse 18‬, וינה 1010 אוסטריה","מס' 229 מתוך 3,899 מסעדות בוינה",45.0,40.0,40.0,45.0,4.0,700,508,174,66,51,"1,499","איטלקי, פיצה, ים תיכוני, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,34 ₪ - 51 ₪,http://www.dacapo.co.at/,+43 1 5124491,,
Neni am Naschmarkt,וינה,"‪Naschmarkt Stand 510‬, וינה 1060 אוסטריה","מס' 234 מתוך 3,899 מסעדות בוינה",40.0,40.0,35.0,40.0,4.0,541,461,138,67,68,"1,275","ים תיכוני, בריא, מזרח תיכוני, ישראלי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,17 ₪ - 85 ₪,http://www.neni.at/,+43 1 5852020,,https://neni.at/wp-content/themes/neni/gfx/NENI_naschmarkt_2020.pdf
Sacher Eck Wien,וינה,,,,,,,4.0,656,288,179,85,66,"1,274",,,,,,,,
Appiano Das Gasthaus,וינה,"‪Schottenbastei 4‬ 1010 Vienna, וינה 1010 אוסטריה","מס' 242 מתוך 3,899 מסעדות בוינה",45.0,45.0,45.0,45.0,4.5,109,43,7,2,3,164,"אוסטרי, אירופאי, מרכז אירופאי","ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,22 ₪ - 72 ₪,http://www.appiano-dasgasthaus.at/kontakt.asp,+43 1 5336128,,
Cafe Englaender,וינה,,,,,,,4.0,110,159,30,19,4,322,,,,,,,,
Zum Schwarzen Kameel,וינה,,,,,,,4.0,905,542,176,84,99,"1,806",,,,,,,,
Toto's Pizzeria Italiana,וינה,"‪Josefsplatz 6‬ 1010 Vienna, וינה 1010 אוסטריה","מס' 251 מתוך 3,899 מסעדות בוינה",40.0,40.0,40.0,,4.5,136,57,14,6,12,225,"ידידותי לצמחוניים, אפשרויות לטבעונים","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"איטלקי, פיצה, ים תיכוני, אירופאי",http://www.facebook.com/totosvienna/,+43 1 2351435,,
Miznon,וינה,,,,,,,4.0,259,145,65,27,30,526,,,,,,,,
Das Kolin,וינה,"‪Kolingasse 5‬, וינה 1090 אוסטריה","מס' 264 מתוך 3,899 מסעדות בוינה",40.0,45.0,40.0,45.0,4.5,117,69,20,4,5,215,"אוסטרי, אירופאי, מרכז אירופאי, עכשווי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,29 ₪ - 108 ₪,http://www.daskolin.at/,+43 1 8900221,,
Ristorante Pizzeria Fiorino,וינה,,,,,,,4.0,147,117,37,21,17,339,,,,,,,6.0,
Pizzeria La Spiga,וינה,,,,,,,4.5,120,21,8,4,9,162,,,,,,,,
Heuer Am Karlsplatz,וינה,"‪Treitlstrasse 2‬, וינה 1040 אוסטריה","מס' 273 מתוך 3,899 מסעדות בוינה",40.0,35.0,35.0,40.0,4.0,230,166,73,33,42,544,"בר, אירופאי, מרכז אירופאי, פיוז'ן","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,34 ₪ - 102 ₪,http://www.heuer-amkarlsplatz.com/,+43 1 8900590,,https://www.heuer-amkarlsplatz.com/
Hard Rock Cafe,וינה,,,,,,,4.0,462,459,160,82,62,"1,225",,,,,,,,
Mama Liu & Sons,וינה,"‪Gumpendorfer Straße 29‬, וינה 1060 אוסטריה","מס' 284 מתוך 3,899 מסעדות בוינה",40.0,40.0,35.0,40.0,4.0,157,113,38,25,14,347,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"סיני, אסייתי",http://www.mamaliuandsons.at/,+43 1 5863673,,
Vikas,וינה,,,,,,,4.5,104,41,12,5,6,168,,,,,,,,
Yume,וינה,"‪Bergmillergasse 3‬, וינה 1140 אוסטריה",מס' 32 מתוך 453 אסייתי בוינה,45.0,45.0,45.0,40.0,4.5,135,49,10,3,8,205,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,"יפני, סושי, אסייתי",http://www.yume.at/,+43 1 4169267,,
Brandauer Schlossbräu,וינה,"‪Am Platz 5‬ 1130 Wien, וינה 1130 אוסטריה","מס' 296 מתוך 3,899 מסעדות בוינה",40.0,40.0,40.0,40.0,4.0,316,312,88,34,40,790,"גרמני, אירופאי, מרכז אירופאי, פאב מבשלה","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,55 ₪ - 106 ₪,http://www.bierig.at/,+43 1 8795970,,http://www.bierig.at/_lccms_/_00623/Wochenmenue-Schlossbraeu.htm?VER=180723160409&MID=458&LANG=slb
Herzog's Wirtshaus,וינה,"‪Sechshauser Strasse 120‬, וינה 1150 אוסטריה","מס' 302 מתוך 3,899 מסעדות בוינה",45.0,45.0,45.0,45.0,4.5,79,20,2,2,1,104,"ידידותי לצמחוניים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"אוסטרי, אירופאי, מרכז אירופאי",http://www.herzogs-wirtshaus.stadtausstellung.at/,+43 1 8936929,,
"Lisboa Lounge, Dine & Wine",וינה,"‪Muehlgasse 20‬ Near Naschmarkt, וינה 1040 אוסטריה","מס' 226 מתוך 1,798 אירופאי בוינה",45.0,45.0,40.0,,4.5,104,41,16,7,6,174,"מאכלי ים, ים תיכוני, אירופאי, פורטוגזית",ידידותי לצמחוניים,‪$$ - $$$‬,54 ₪ - 90 ₪,http://www.lisboalounge.at/,+43 1 9670061,,
Porterhouse,וינה,,,,,,,4.0,162,146,49,24,28,409,,,,,,,,
Clementine im Glashaus,וינה,,,,,,,4.0,158,98,48,16,19,339,,,,,,,,
Pars Restaurant,וינה,"‪Lerchenfelderstraße 148‬, וינה 1080 אוסטריה","מס' 314 מתוך 3,899 מסעדות בוינה",45.0,45.0,45.0,40.0,4.5,156,77,16,3,20,272,"מזרח תיכוני, פרסי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן, חלאל",‪$$ - $$$‬,51 ₪ - 102 ₪,http://www.pars.at/,+43 1 4058245,,
Nguyen's Pho House,וינה,"‪Lerchenfelder Strasse 46‬ Josefstadt, וינה 1080 אוסטריה",מס' 6 מתוך 59 מרקים בוינה,45.0,35.0,40.0,35.0,4.0,161,95,31,16,18,321,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",$,"אסייתי, וייטנאמי, מרקים",http://www.nguyensphohouse.at/,+43 1 9565324,,http://www.nguyensphohouse.at/content/NguyensPhoHouse_MenueCard_EN.pdf
Danieli,וינה,,,,,,,4.0,408,366,121,61,47,"1,003",,,,,,,,
DO & CO Albertina,וינה,,,,,,,4.0,218,166,56,38,33,511,,,,,,,,
Vis a Vis,וינה,,,,,,,4.5,52,24,0,1,0,77,,,,,,,,
Coconut &Curry,וינה,"‪Praterstrasse 53‬, וינה 1020 אוסטריה","מס' 333 מתוך 3,899 מסעדות בוינה",50.0,45.0,45.0,,4.5,59,22,8,0,2,91,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",$,"אסייתי, יפני, תאילנדי",http://www.coconutcurry.at/,+43 1 2197411,,https://www.tripadvisor.co.il/UpdateListing-d11910269
Li's Cooking,וינה,"‪Naschmarkt Stand 126-129‬, וינה 1060 אוסטריה",מס' 5 מתוך 74 תאילנדי בוינה,45.0,40.0,40.0,35.0,4.0,111,78,19,5,11,224,"סיני, יפני, סושי, אסייתי, תאילנדי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,48 ₪ - 75 ₪,http://www.liscooking.at/,+43 1 5854057,,
Schönscharf,וינה,"‪Laurenzerberg 1/18‬, וינה 1010 אוסטריה",מס' 38 מתוך 453 אסייתי בוינה,50.0,50.0,50.0,,5.0,51,2,1,0,0,54,"אסייתי, תאילנדי, מאכלי רחוב","ידידותי לצמחוניים, אפשרויות ללא גלוטן, אפשרויות לטבעונים",‪$$ - $$$‬,29 ₪ - 36 ₪,http://www.schoenscharf.at/,+43 660 7092013,,
Papaya Restaurant,וינה,"‪Neustiftgasse 40‬, וינה 1070 אוסטריה","מס' 344 מתוך 3,899 מסעדות בוינה",50.0,50.0,50.0,,5.0,43,6,1,0,0,50,"ידידותי לצמחוניים, אפשרויות לטבעונים","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"אסייתי, תאילנדי, סושי",http://papayarestaurant.at/,+43 660 6969891,,https://www.tripadvisor.co.il/Restaurant_Review-g190454-d15246602-Reviews-Papaya_Restaurant-Vienna.html#
HOLLEREI,וינה,"‪Hollergasse 9‬ 1150 Vienna, וינה 1150 אוסטריה","מס' 349 מתוך 3,899 מסעדות בוינה",45.0,40.0,40.0,40.0,4.0,129,64,40,14,9,256,"אירופאי, בריא, מרכז אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,25 ₪ - 51 ₪,https://hollerei.at/,+43 1 8923356,,https://hollerei.at/mittagsmenue/
Le Salzgries Paris,וינה,,,,,,,4.5,106,57,16,3,6,188,,,,,,,5.0,
Feuerdorf,וינה,"‪Freda-Meissner-Blau Promenade 1‬ Donaukanal / Salztorbrücke, וינה 1010 אוסטריה","מס' 356 מתוך 3,899 מסעדות בוינה",50.0,50.0,45.0,,4.5,62,8,2,1,1,74,ידידותי לצמחוניים,ארוחת ערב,‪$$ - $$$‬,"אוסטרי, אירופאי",http://www.feuerdorf.at/,+43 1 9346730,,
Nalin KeepUp 06,וינה,"‪Mariahilfer Strasse 91‬, וינה 1060 אוסטריה","מס' 362 מתוך 3,899 מסעדות בוינה",50.0,40.0,40.0,,5.0,41,0,0,0,1,42,"מזון מהיר, בינלאומי, טורקי, מזרח תיכוני",ידידותי לצמחוניים,$,11 ₪ - 54 ₪,http://www.nalin.at/,+43 1 9921999,,
Kanzleramt,וינה,,,,,,,4.0,91,108,37,14,12,262,,,,,,,,
Plachutta,וינה,,,,,,,4.0,198,128,39,29,33,427,,,,,,,,
Zum Alten Beisl,וינה,"‪Rotenhofgasse 4‬, וינה 1100 אוסטריה","מס' 371 מתוך 3,899 מסעדות בוינה",45.0,45.0,45.0,35.0,4.5,67,18,4,1,2,92,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"אוסטרי, אירופאי, מרכז אירופאי",http://www.facebook.com/Zum-Alten-Beisl-172261546251717/,+43 1 6027879,,https://www.tripadvisor.co.il/UpdateListing-d1957378
Ali`s Grill,וינה,,,,,,,4.0,142,82,31,17,20,292,,,,,,,,
Kleines Cafe,וינה,,,,,,,4.0,119,116,30,5,23,293,,,,,,,,
Bierhof,וינה,,,,,,,4.0,125,188,61,24,20,418,,,,,,,,
Stadthallen Bräu,וינה,"‪Vogelweidplatz 1‬ vis a vis der Wiener Stadthalle, וינה 1150 אוסטריה","מס' 392 מתוך 3,899 מסעדות בוינה",45.0,50.0,45.0,,5.0,44,2,0,1,1,48,"אוסטרי, בר, אירופאי, בריא, ברביקיו, פאב",ידידותי לצמחוניים,‪$$ - $$$‬,18 ₪ - 90 ₪,http://www.stadthallenbraeu.at/,+43 676 4946470,,https://www.tripadvisor.co.il/Restaurant_Review-g190454-d21347039-Reviews-Stadthallen_Brau-Vienna.html#
Pizza Riva,וינה,,,,,,,4.0,143,115,39,16,23,336,,,,,,,,
