Name,City,Address,Rating_City,Rating_Food,Rating_Service,Rating_Value,Rating_Ambience,Rating_total,Rating_Excellent,Rating_Very_Good,Rating_Average,Rating_Bad,Rating_Very_Bad,Reviews,Type,Remarks,Expensive,Price,URL,Phone,Num_of_days,Menu
Agriturismo Zabé,מחוז אולביה-טמפיו,,,,,,,5.0,103,3,0,1,0,107,,,,,,,,
"Orion - Pizza Experience ""La Veranda""",מחוז נואורו,"‪Via Del Mare, 83‬, 08028, אורוסי, סרדיניה איטליה",מס' 1 מתוך 54 מסעדות באורוסי,50.0,50.0,50.0,,5.0,132,14,2,1,1,150,"ארוחת צהריים, ארוחת ערב, ארוחת בוקר, משקאות","הזמנות, ישיבה בחוץ, ישיבה, נגישות לכיסא גלגלים, שירות לשולחנות, אוכל לקחת, חניה ברחוב, מציעה כיסאות אוכל לתינוקות, מגישה אלכוהול, יין ובירה, תשלומים דיגיטליים, Wi-fi חינם, מקבל כרטיסי אשראי, ידידותי לכלבים, מסעדות ללא עישון",‪$$ - $$$‬,"איטלקי, פיצה, מאכלי ים, ים תיכוני, נפוליטני, קמפניה, דרום איטלקי",https://www.facebook.com/Orion-Pizza-Experience-La-Veranda-102412595731624,+39 0784 998087,,https://www.menudigitale.io/orion-la-veranda
Ristorante Da Musciora Danilo Delrio,מחוז סאסארי,"‪Via Giuseppe Mazzini 59‬, 07041, אלגרו, סרדיניה איטליה",מס' 1 מתוך 298 מסעדות באלגרו,50.0,50.0,50.0,,5.0,264,13,3,1,2,283,"איטלקי, סרדיניאני, דרום איטלקי, מאכלי ים, ים תיכוני, בריא","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,127 ₪ - 271 ₪,http://musciora.it/,+39 079 973 7519,6.0,
Lungomare Ristorante,מחוז נואורו,,,,,,,4.5,205,38,20,16,19,298,,,,,,,,
Fogo Churrascaria,מחוז סאסארי,"‪Loc. Scala Mala‬, 07041, אלגרו, סרדיניה איטליה",מס' 3 מתוך 298 מסעדות באלגרו,50.0,45.0,50.0,,5.0,370,41,18,6,0,435,"איטלקי, ברזילאי, ים תיכוני, ברביקיו, סרדיניאני, גריל",אפשרויות ללא גלוטן,‪$$ - $$$‬,145 ₪ - 174 ₪,http://www.fogochurrascaria.com/alghero,+39 349 505 7528,7.0,https://www.madenalghero.com/menu-fogo
Gallura Bar& Lounge,מחוז אולביה-טמפיו,"‪Via Veneto‬ Muntiggioni, 07030 באדסי, סרדיניה איטליה",מס' 1 מתוך 21 מסעדות בבאדסי,45.0,45.0,50.0,,5.0,154,10,5,0,0,169,"בריא, ארגנטינאי, דרום אמריקאי","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,54 ₪ - 181 ₪,https://www.facebook.com/Gallura-barlounge-1049651051776754/,+39 333 660 9049,7.0,
Sa Dom'e Malloru,מחוז קליארי,,,,,,,4.5,234,37,7,4,7,289,,,,,,,,
U3 - Birreria Popolare & Steakhouse,מחוז קליארי,,,,,,,5.0,121,6,2,0,1,130,,,,,,,,
Agriturismo Su Connottu,מחוז נואורו,,,,,,,5.0,195,16,7,1,2,221,,,,,,,,
Bistrot100,מחוז קליארי,"‪Via Giovanni Battista Tuveri 100‬, 09129, קליארי, סרדיניה איטליה",מס' 6 מתוך 918 מסעדות בקליארי,50.0,50.0,45.0,,5.0,175,32,5,3,0,215,"ים תיכוני, איטלקי, מאכלי ים, בריא, סרדיניאני, דרום איטלקי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,103 ₪ - 206 ₪,https://www.facebook.com/Bistrot100-142933773029540/,+39 070 733 3300,7.0,https://www.tripadvisor.co.il/Restaurant_Review-g187881-d13343786-Reviews-Bistrot100-Cagliari_Province_of_Cagliari_Sardinia.html#
Agriturismo Donnolù,מחוז אוליאסטרה,,,,,,,5.0,209,22,11,2,1,245,,,,,,,,
Tantaroba Pizzeria,מחוז קליארי,"‪Via Mandas 30b‬ Incrocio Via Senorbi, 09044 ‪Quartucciu‬, סרדיניה איטליה",מס' 3 מתוך 20 מסעדות ב‪Quartucciu‬,,,,,5.0,33,1,0,1,1,36,"פיצה, איטלקי",ארוחת ערב,$,11 ₪ - 36 ₪,https://www.facebook.com/TantaRoba-Pizzeria-104344274553354/?view_public_for=104344274553354,+39 340 696 3675,,https://www.facebook.com/104344274553354/photos/p.194193512235096/194193512235096
Agriturismo Nuraghe Murtarba,מחוז אוליאסטרה,,,,,,,5.0,231,22,6,5,4,268,,,,,,,6.0,
Agriturismo Oasi Muru Idda,מחוז אולביה-טמפיו,"‪Località San Lorenzo‬, בודוני, סרדיניה איטליה",מס' 1 מתוך 55 מסעדות בבודוני,45.0,45.0,45.0,45.0,4.5,930,237,36,15,11,"1,229","איטלקי, ים תיכוני, בריא, סרדיניאני, דרום איטלקי",אפשרויות ללא גלוטן,‪$$ - $$$‬,163 ₪ - 181 ₪,http://www.muruidda.it/index.php/ristorazione,+39 338 525 7502,7.0,http://www.muruidda.it/index.php/bosco-delle-fate
Ristorante Enhorabona,מחוז סאסארי,"‪Via Giuseppe Garibaldi 101‬, 07041, אלגרו, סרדיניה איטליה",מס' 6 מתוך 298 מסעדות באלגרו,45.0,45.0,45.0,45.0,4.5,"1,474",426,107,33,15,"2,055","ידידותי לצמחוניים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"איטלקי, מאכלי ים, ים תיכוני, בריא, סרדיניאני, דרום איטלקי",https://www.facebook.com/pg/Enhorabona-387260991465661/about/?ref=page_internal,+39 079 989 3078,7.0,
Ventuno Steak House,מחוז אוליאסטרה,,,,,,,5.0,165,21,2,5,1,194,,,,,,,7.0,
Trattoria Zia Giovanna,מחוז סאסארי,,,,,,,4.5,292,51,12,2,4,361,,,,,,,6.0,
Vecchia Fattoria,מחוז קליארי,"‪Strada Provinciale Monserrato Sestu SNC‬ Loc. Terra e Teula, 09047, ‪Selargius‬, סרדיניה איטליה",מס' 1 מתוך 29 מסעדות ב‪Selargius‬,45.0,45.0,45.0,45.0,4.5,575,134,31,13,11,764,"איטלקי, מסעדת סטייקים","ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,109 ₪ - 217 ₪,http://forms.pienissimo.com/?hash=NYRH5fM4AtV7w4fopnYtd2qSlbpciI5j&id=0S10Js,+39 349 826 0593,7.0,https://tinyurl.com/yjl5fbfu
Old Country Pizzeria,מחוז אוריסטנו,,,,,,,5.0,341,53,14,2,3,413,,,,,,,,
Bresu Capanno Naturalistico,מחוז קרבוניה-איגלסיאס,,,,,,,4.0,10,2,0,1,4,17,,,,,,,,
Vineria Ninì,מחוז סאסארי,"‪Via Vittorio Emanuele 26‬, 07024, סרדיניה איטליה",מס' 1 מתוך 95 מסעדות בלה מדלנה,45.0,45.0,45.0,,4.5,126,26,5,1,1,159,"איטלקי, בר יין, ים תיכוני, סרדיניאני, דרום איטלקי","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות",‪$$ - $$$‬,17 ₪ - 55 ₪,https://www.facebook.com/Vineria-NIN%C3%8C-nuova-gestione-1736591293293148/,+39 329 184 4491,,
Saseada - Sebaderia Artigianale,מחוז קליארי,"‪Via Portoscalas 25‬ Pressi Corso Vittorio Emanuele, 09124, קליארי, סרדיניה איטליה",מס' 17 מתוך 918 מסעדות בקליארי,50.0,45.0,45.0,,5.0,80,5,2,0,0,87,ידידותי לצמחוניים,ארוחת ערב,$,"איטלקי, סרדיניאני, דרום איטלקי",http://www.facebook.com/saseadacagliari/,+39 070 467 0054,,https://www.tripadvisor.co.il/UpdateListing-d17474140
Agriturismo La Capanna,מחוז אולביה-טמפיו,"‪SP74‬ Loc. Badas, 07038, טריניטה ד'אגולטו א ויניולה, סרדיניה איטליה",מס' 1 מתוך 20 מסעדות בטריניטה ד'אגולטו א ויניולה,50.0,50.0,50.0,,5.0,80,3,0,0,1,84,"סרדיניאני, איטלקי, בריא","ארוחת צהריים, ארוחת ערב, משקאות",‪$$ - $$$‬,109 ₪ - 127 ₪,https://www.facebook.com/agriturismolacapanna/,+39 348 981 9604,7.0,
Taurus 177,מחוז קליארי,"‪Corso Vittorio Emanuele II 190 A‬, 09123, קליארי, סרדיניה איטליה",מס' 19 מתוך 918 מסעדות בקליארי,50.0,50.0,45.0,,5.0,82,11,3,1,0,97,"מסעדת סטייקים, ים תיכוני, ברביקיו, אירופאי, איטלקי, גריל, ברים עם אוכל, מסעדות בירה","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,43 ₪ - 109 ₪,http://taurus-177-restaurant.metro.rest/,+39 070 451 0582,6.0,https://www.tripadvisor.co.il/Restaurant_Review-g187881-d21090352-Reviews-Taurus_177-Cagliari_Province_of_Cagliari_Sardinia.html#
Agriturismo Pinuccia,מחוז אוריסטנו,"‪Via Armando Diaz 42‬, 09072 קברס, סרדיניה איטליה",מס' 1 מתוך 24 סרדיניאני בקברס,50.0,45.0,45.0,45.0,4.5,768,149,57,14,13,"1,001","ידידותי לצמחוניים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"איטלקי, מאכלי ים, ים תיכוני, בריא, סרדיניאני, דרום איטלקי",http://www.agriturismopinuccia.it/,+39 349 417 0921,7.0,
S'ena Frisca,מחוז סאסארי,,,,,,,4.5,237,45,14,4,2,302,,,,,,,,
Bresu Capanno Naturalistico,מחוז קרבוניה-איגלסיאס,,,,,,,4.0,10,2,0,1,4,17,,,,,,,,
Trattoria Desogos,מחוז אוריסטנו,,,,,,,4.5,431,151,29,8,7,626,,,,,,,6.0,
Ristorante L'Officina Del Gusto,מחוז קליארי,"‪Viale Poetto 82‬, 09126, קליארי, סרדיניה איטליה",מס' 23 מתוך 918 מסעדות בקליארי,50.0,50.0,50.0,,4.5,180,27,11,5,2,225,איטלקי,"ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,54 ₪ - 181 ₪,https://www.facebook.com/Ristorante-LOfficina-del-Gusto-104364264258914/,+39 349 616 2393,7.0,
L'ancora,מחוז קרבוניה-איגלסיאס,"‪Via Nuoro 23‬, 09010, פורטוסקוזו, סרדיניה איטליה",מס' 1 מתוך 22 מסעדות בפורטוסקוזו,45.0,45.0,45.0,45.0,4.5,693,197,41,18,13,962,"איטלקי, מאכלי ים, ים תיכוני, בריא, סרדיניאני, דרום איטלקי","ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,36 ₪ - 127 ₪,http://www.facebook.com/L-ancora-Da-Marco-e-Gualberto-169819326406647/,+39 333 469 2583,,
Agriturismo La Kustera,מחוז אולביה-טמפיו,"‪Strada Provinciale 100‬ Strada arzachena-Sant'Antonio di Gallura, 07020, ארצקנה, סרדיניה איטליה",מס' 2 מתוך 75 מסעדות בארצקנה,45.0,45.0,45.0,45.0,4.5,864,219,54,13,7,"1,157",ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"איטלקי, ים תיכוני, ברביקיו, סרדיניאני, דרום איטלקי",http://www.agriturismolakustera.com/,+39 339 579 2103,,https://www.agriturismolakustera.com/menu/
BDO Restaurant,מחוז קליארי,"‪Viale Cristoforo Colombo 294‬, 09045, קווארטו סאנטאלנה, סרדיניה איטליה",מס' 3 מתוך 152 מסעדות בקווארטו סאנטאלנה,45.0,45.0,45.0,45.0,4.5,478,164,41,3,9,695,"איטלקי, מאכלי ים, ים תיכוני, סרדיניאני","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,41 ₪ - 137 ₪,http://bdorestaurant.it/,+39 349 084 3644,6.0,https://www.bdorestaurant.it/
Mema,מחוז קליארי,"‪Via Circonvallazione 38‬, 09010, פולה, סרדיניה איטליה",מס' 1 מתוך 49 מסעדות בפולה,50.0,50.0,45.0,,4.5,126,16,8,4,2,156,"איטלקי, מאכלי ים, ים תיכוני, אירופאי, בריא, סרדיניאני, דרום איטלקי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$,109 ₪ - 217 ₪,http://www.facebook.com/ristorantemema,+39 371 306 0253,5.0,
Agriturismo Su Cuile,מחוז נואורו,"‪Strada provinciale 72‬ Capo Comino, 08029, סיניסקולה, סרדיניה איטליה",מס' 1 מתוך 32 מסעדות בסיניסקולה,50.0,45.0,45.0,50.0,4.5,219,50,12,5,2,288,"ארוחת צהריים, ארוחת ערב","הזמנות, ישיבה בחוץ, ישיבה, חניה זמינה, חניה פרטית בחינם, טלוויזיה, מציעה כיסאות אוכל לתינוקות, מזומן בלבד, חניה חופשית לבאי המסעדה, נגישות לכיסא גלגלים, מגישה אלכוהול, שירות לשולחנות",‪$$ - $$$‬,"איטלקי, ים תיכוני, סרדיניאני, דרום איטלקי",http://www.agriturismosucuile-siniscola.com/dove-siamo-3/dintorni-su-picante/,+39 348 722 5954,,
Fogo Churrascaria,מחוז סאסארי,"‪Loc. Scala Mala‬, 07041, אלגרו, סרדיניה איטליה",מס' 3 מתוך 298 מסעדות באלגרו,50.0,45.0,50.0,,5.0,370,41,18,6,0,435,"איטלקי, ברזילאי, ים תיכוני, ברביקיו, סרדיניאני, גריל",אפשרויות ללא גלוטן,‪$$ - $$$‬,145 ₪ - 174 ₪,http://www.fogochurrascaria.com/alghero,+39 349 505 7528,7.0,https://www.madenalghero.com/menu-fogo
Gior Osteria Pizza Gourmet,מחוז סאסארי,"‪Largo San Francesco 8‬, 07041, אלגרו, סרדיניה איטליה",מס' 17 מתוך 298 מסעדות באלגרו,45.0,45.0,45.0,,4.5,207,20,13,6,8,254,"איטלקי, פיצה, מאכלי ים, ים תיכוני, סרדיניאני, גריל","ארוחת צהריים, ארוחת ערב, משקאות",‪$$ - $$$‬,36 ₪ - 181 ₪,http://www.facebook.com/GiorOsteria/?ref=page_internal,+39 079 914 6568,6.0,https://www.tripadvisor.co.il/Restaurant_Review-g187880-d20911093-Reviews-Gior_Osteria_Pizza_Gourmet-Alghero_Province_of_Sassari_Sardinia.html#
Agriturismo Cabu Abbas,מחוז אולביה-טמפיו,"‪Via Cabu Abbas‬ Località Cabu Abbas, 07026, אולביה, סרדיניה איטליה",מס' 5 מתוך 101 דרום איטלקי באולביה,45.0,45.0,45.0,,4.5,263,49,18,5,7,342,ידידותי לצמחוניים,ארוחת ערב,$$$$,"איטלקי, ים תיכוני, סרדיניאני, דרום איטלקי",http://www.agriturismocabuabbas.com/il-nostro-ristorante/,+39 328 532 0049,7.0,
L'Osteria Gioia & Gusto,מחוז קליארי,"‪Via Rossini, 65‬, 09128, קליארי, סרדיניה איטליה",מס' 27 מתוך 918 מסעדות בקליארי,45.0,45.0,45.0,,4.5,738,199,60,26,25,"1,048","איטלקי, מאכלי ים, ים תיכוני, בריא, סרדיניאני, דרום איטלקי","ידידותי לצמחוניים, אפשרויות ללא גלוטן",$,54 ₪ - 217 ₪,http://www.facebook.com/OsteriaGioiaeGusto/,+39 339 185 5245,7.0,
Bellavista,מחוז אוריסטנו,,,,,,,4.5,121,41,5,2,2,171,,,,,,,7.0,
La Pineta,מחוז אוליאסטרה,,,,,,,4.5,223,81,18,3,3,328,,,,,,,,
Sa Cabixetta,מחוז אוריסטנו,"‪Via Roma 134‬, 09098, ‪Terralba‬, סרדיניה איטליה",מס' 1 מתוך 7 ים תיכוני ב‪Terralba‬,45.0,45.0,45.0,,4.5,126,28,6,2,1,163,"איטלקי, מאכלי ים, ים תיכוני, סרדיניאני, דרום איטלקי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,54 ₪ - 181 ₪,http://www.facebook.com/Sa-Cabixetta-bar-trattoria-736238246506398/,+39 388 453 7470,,
Ristorante Belohorizonte,מחוז נואורו,"‪Via Giuseppe Dessi 25‬, 08028, אורוסי, סרדיניה איטליה",מס' 4 מתוך 54 מסעדות באורוסי,45.0,45.0,40.0,45.0,4.5,653,261,111,38,20,"1,083","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",ארוחת ערב,‪$$ - $$$‬,"מאכלי ים, ים תיכוני, סרדיניאני",https://www.facebook.com/Belohorizonte-176383335734763/,+39 0784 991122,7.0,https://qrcgcustomers.s3-eu-west-1.amazonaws.com/account8514246/16016509_1.pdf?0.4436985862650552
Bresu Capanno Naturalistico,מחוז קרבוניה-איגלסיאס,,,,,,,4.0,10,2,0,1,4,17,,,,,,,,
Ristorante Country Pub,מחוז קליארי,,,,,,,4.5,212,102,11,6,1,332,,,,,,,7.0,
Da Marino al St. Remy,מחוז קליארי,"‪Via San Salvatore da Horta 7‬, 09124, קליארי, סרדיניה איטליה",מס' 31 מתוך 918 מסעדות בקליארי,45.0,45.0,40.0,45.0,4.5,466,152,52,20,20,710,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",$$$$,"איטלקי, מאכלי ים, ים תיכוני, אירופאי, בריא, סרדיניאני, דרום איטלקי",http://www.stremy.it/,+39 070 657377,,
U Campu du Pastori Osteria,מחוז סאסארי,"‪Via Quarto 1‬, 07024, סרדיניה איטליה",מס' 3 מתוך 95 מסעדות בלה מדלנה,45.0,45.0,45.0,,4.5,429,109,42,14,11,605,"איטלקי, ים תיכוני, ברביקיו, סרדיניאני, דרום איטלקי, גריל",אפשרויות ללא גלוטן,‪$$ - $$$‬,54 ₪ - 109 ₪,http://www.facebook.com/ucampudupastori/,+39 340 253 0665,7.0,
Blu Cobalto,מחוז אולביה-טמפיו,"‪Via Cala Battistoni Snc‬, 07021 באיה סרדיניה, ארצקנה, סרדיניה איטליה",מס' 1 מתוך 27 מסעדות בבאיה סרדיניה,45.0,45.0,45.0,,5.0,98,6,2,3,2,111,ידידותי לצמחוניים,"ארוחת בוקר, ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות",‪$$ - $$$‬,"פיצה, איטלקי, ים תיכוני",https://www.facebook.com/blucobalto.bajasardinia/,+39 0789 370780,7.0,
Ristorante da Achille,מחוז קרבוניה-איגלסיאס,,,,,,,4.5,327,123,42,13,6,511,,,,,,,7.0,
Ristorante da Stefano,מחוז קליארי,"‪Via Regina Elena 2‬ Corner Via Roma, 09019, טולדה, סרדיניה איטליה",מס' 1 מתוך 24 מסעדות בטולדה,45.0,45.0,40.0,40.0,4.5,459,128,39,19,7,652,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"איטלקי, מאכלי ים, ים תיכוני, אירופאי, סרדיניאני, דרום איטלקי",http://www.ristorantedastefanoteulada.com/miglior-ristorante-teulada-sardegna.html,+39 349 819 1608,6.0,http://www.ristorantedastefanoteulada.com/menu-ristorante-da-stefano-teulada.html
Locanda di Corte,מחוז אוריסטנו,"‪Via del Pozzo n. 7‬ Centro storico, 08013, בוסה, סרדיניה איטליה",מס' 3 מתוך 55 מסעדות בבוסה,45.0,40.0,40.0,45.0,4.5,506,203,72,26,30,837,"איטלקי, מאכלי ים, ים תיכוני, סרדיניאני, דרום איטלקי","ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,109 ₪ - 217 ₪,http://locandadicorte.com/,+39 340 247 4823,7.0,https://menu.pienissimo.com/?hash=ltQQMLh1VkFDCq2ZIjosj1ZyTAql0P8o&idm=3
Ristorante La Barcaccia,מחוז סאסארי,"‪Via Lungo Mare Dante angolo‬ Primo Piano , Entrata Dalla Piazzetta, porta bianca, 07041, אלגרו, סרדיניה איטליה",מס' 22 מתוך 298 מסעדות באלגרו,,,,,5.0,73,4,3,0,0,80,"איטלקי, מאכלי ים, ים תיכוני, ברביקיו, סרדיניאני, דרום איטלקי",אפשרויות ללא גלוטן,‪$$ - $$$‬,109 ₪ - 362 ₪,http://www.ristorantelabarcaccialghero.it/,+39 351 741 9304,7.0,http://www.labarcacciasardegna.it/menu-a-la-carte/
Arcadia Restaurant Lounge Bar,מחוז קליארי,,,,,,,4.5,171,49,6,3,8,237,,,,,,,7.0,
Ristorante Pizzeria La Rocca,מחוז אולביה-טמפיו,,,,,,,4.5,"1,068",360,117,45,44,"1,634",,,,,,,7.0,
Bocadillos Paninoteca,מחוז קרבוניה-איגלסיאס,"‪Lungomare Amerigo Vespucci 26‬, 09017 סנט'אנטיוקו, סרדיניה איטליה",מס' 2 מתוך 44 מסעדות בסנט'אנטיוקו,45.0,45.0,45.0,40.0,4.5,338,96,26,8,13,481,"ידידותי לצמחוניים, אפשרויות לטבעונים","ארוחת צהריים, ארוחת ערב, בראנץ', שעות הלילה המאוחרות",$,"איטלקי, מזון מהיר, בר",http://www.bocadillos.it/,+39 340 268 1126,,https://www.bocadillos.it/menu/
Agriturismo Agrisole,מחוז אולביה-טמפיו,,,,,,,4.5,666,206,82,35,16,"1,005",,,,,,,7.0,
Agriturismo Agliuledda,מחוז אולביה-טמפיו,"‪Localita Ovilo' SNC‬, 07020, לוירי פורטו סאן פאולו, סרדיניה איטליה",מס' 2 מתוך 9 מסעדות בלוירי פורטו סאן פאולו,45.0,45.0,45.0,50.0,4.5,351,122,27,8,11,519,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות","הזמנות, ישיבה בחוץ, ארוחה פרטית, ישיבה, חניה זמינה, חניה חופשית לבאי המסעדה, שירות חניה, מציעה כיסאות אוכל לתינוקות, נגישות לכיסא גלגלים, מגישה אלכוהול, מקבל כרטיסי אשראי, שירות לשולחנות",‪$$ - $$$‬,"איטלקי, ים תיכוני, ברביקיו, סרדיניאני, דרום איטלקי",http://agliuledda.com/,+39 338 468 6220,6.0,https://agliuledda.com/#menu
ristorante GOLDEN GATE,מחוז אולביה-טמפיו,,,,,,,4.5,407,118,33,19,10,587,,,,,,,,
Arcadia Restaurant Lounge Bar,מחוז קליארי,,,,,,,4.5,171,49,6,3,8,237,,,,,,,7.0,
Cesare,מחוז קליארי,"‪Via Charles Darwin 2‬ Caesar’s Hotel, 09126, קליארי, סרדיניה איטליה",מס' 40 מתוך 918 מסעדות בקליארי,45.0,45.0,40.0,40.0,4.5,166,87,5,5,5,268,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"איטלקי, מאכלי ים, ים תיכוני, אירופאי, סרדיניאני, דרום איטלקי, גריל",http://www.cesare.restaurant/,+39 393 837 5325,,https://www.tripadvisor.co.il/Restaurant_Review-g187881-d1754642-Reviews-Cesare-Cagliari_Province_of_Cagliari_Sardinia.html#
Mangio Giusto,מחוז קליארי,"‪Via XX Settembre 51‬, 09125, קליארי, סרדיניה איטליה",מס' 41 מתוך 918 מסעדות בקליארי,45.0,45.0,40.0,,4.5,170,65,13,8,5,261,"איטלקי, ים תיכוני, עכשווי, בריא, סרדיניאני, דרום איטלקי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,72 ₪ - 116 ₪,http://www.mangiogiusto.it/,+39 070 204 4644,,http://www.mangiogiusto.it/menu/
Menhir Pub Pizzeria,מחוז קרבוניה-איגלסיאס,"‪Viale Trento 22‬ Fronte Piazza Ferralasco, 09017 סנט'אנטיוקו, סרדיניה איטליה",מס' 3 מתוך 44 מסעדות בסנט'אנטיוקו,45.0,45.0,45.0,,4.5,124,60,8,4,1,197,"איטלקי, בר, פיצה, פאב, פאב מבשלה","ידידותי לצמחוניים, אפשרויות לטבעונים",$,14 ₪ - 54 ₪,http://www.facebook.com/MenhirPubPizzeria,+39 340 231 2832,,
Bento,מחוז קליארי,"‪Via Enrico Gianturco 14‬, 09125, קליארי, סרדיניה איטליה",מס' 43 מתוך 918 מסעדות בקליארי,45.0,45.0,45.0,,4.5,103,25,5,1,0,134,"ידידותי לצמחוניים, אפשרויות ללא גלוטן, אפשרויות לטבעונים","ארוחת צהריים, ארוחת ערב, בראנץ'",‪$$ - $$$‬,"יפני, סושי, אסייתי",https://www.facebook.com/bentocagliari/?hc_ref=PAGES_TIMELINE&fref=nf,+39 344 158 2335,,
L'angolo di Pinna,מחוז קליארי,,,,,,,4.5,382,169,42,20,15,628,,,,,,,7.0,
Agriturismo L'Olivastro,מחוז אולביה-טמפיו,,,,,,,4.5,140,38,12,3,2,195,,,,,,,,
Fogo Churrascaria,מחוז סאסארי,"‪Loc. Scala Mala‬, 07041, אלגרו, סרדיניה איטליה",מס' 3 מתוך 298 מסעדות באלגרו,50.0,45.0,50.0,,5.0,370,41,18,6,0,435,"איטלקי, ברזילאי, ים תיכוני, ברביקיו, סרדיניאני, גריל",אפשרויות ללא גלוטן,‪$$ - $$$‬,145 ₪ - 174 ₪,http://www.fogochurrascaria.com/alghero,+39 349 505 7528,7.0,https://www.madenalghero.com/menu-fogo
Agriturismo Santu Petru,מחוז אולביה-טמפיו,"‪Localita Capruleddu SNC‬ 07038 Trinita d'Agultu E Vignola, 07038, טריניטה ד'אגולטו א ויניולה, סרדיניה איטליה",מס' 4 מתוך 20 מסעדות בטריניטה ד'אגולטו א ויניולה,45.0,45.0,45.0,45.0,4.5,254,89,24,13,7,387,"ארוחת צהריים, ארוחת ערב","הזמנות, ישיבה בחוץ, ישיבה, חניה זמינה, חניה חופשית לבאי המסעדה, מציעה כיסאות אוכל לתינוקות, נגישות לכיסא גלגלים, מגישה אלכוהול, מקבל כרטיסי אשראי, שירות לשולחנות",‪$$ - $$$‬,"איטלקי, ים תיכוני, סרדיניאני, דרום איטלקי",http://www.agriturismosantupetru.com/,+39 329 704 6350,,https://www.tripadvisor.co.il/UpdateListing-d4747810
Agriturismo La Valletta - Ristorante,מחוז אולביה-טמפיו,"‪Localita Caresi SNC‬ Regione caresi, 07028, סנטה תרזה די גאלורה, סרדיניה איטליה",מס' 4 מתוך 78 מסעדות בסנטה תרזה די גאלורה,45.0,40.0,40.0,,4.5,157,45,13,9,5,229,"איטלקי, ים תיכוני, סרדיניאני, דרום איטלקי",אפשרויות ללא גלוטן,‪$$ - $$$‬,90 ₪ - 145 ₪,http://www.lavalletta.it/,+39 328 311 6406,,
Agriturismo Monte Entosu,מחוז סאסארי,,,,,,,4.5,237,87,23,9,13,369,,,,,,,,
Bisteccheria Da Peppe,מחוז קליארי,"‪Via Nebida 14‬, 09121, קליארי, סרדיניה איטליה",מס' 48 מתוך 918 מסעדות בקליארי,45.0,40.0,45.0,30.0,4.5,226,113,20,9,8,376,אפשרויות ללא גלוטן,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",$,"איטלקי, מסעדת סטייקים, ברביקיו, סרדיניאני, דרום איטלקי",https://www.facebook.com/Bisteccheria-Da-Peppe-200415826635484/,+39 380 479 7411,,
Ristorante da Thomas,מחוז אולביה-טמפיו,"‪Via Valle d'Aosta 22‬, 07028, סנטה תרזה די גאלורה, סרדיניה איטליה",מס' 5 מתוך 78 מסעדות בסנטה תרזה די גאלורה,40.0,40.0,35.0,40.0,4.0,"1,157",650,234,141,92,"2,274","איטלקי, מאכלי ים, ים תיכוני, אירופאי, בריא, סרדיניאני, דרום איטלקי","ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,33 ₪ - 181 ₪,https://www.ristorantedathomas.com/,+39 349 692 9613,7.0,http://www.ristorantedathomas.com/
Il Cormorano,מחוז סאסארי,,,,,,,4.5,528,135,57,23,23,766,,,,,,,7.0,
