Name,City,Address,Rating_City,Rating_Food,Rating_Service,Rating_Value,Rating_Ambience,Rating_total,Rating_Excellent,Rating_Very_Good,Rating_Average,Rating_Bad,Rating_Very_Bad,Reviews,Type,Remarks,Expensive,Price,URL,Phone,Num_of_days,Menu
Den Noc,פראג,,,,,,,4.5,762,198,62,17,19,"1,058","מרכז אירופאי, עכשווי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",,18 ₪ - 36 ₪,,,,
Kogo Slovansky Dum,פראג,"‪Na prikope 859/22‬, פראג 110 00 צ'כיה","מס' 293 מתוך 4,747 מסעדות בפראג",45.0,40.0,40.0,40.0,4.0,443,267,80,38,35,863,"איטלקי, מאכלי ים, ים תיכוני, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,54 ₪ - 181 ₪,http://www.kogo.cz/en/kogo-slovansky-dum/kogo-slovansky-dum/,+420 221 451 259,,https://www.kogo.cz/en/kogo-slovansky-dum/menu/main-menu/
Pivo & Basilico,פראג,"‪Zamecka 2‬ Praha 1 Mala Strana, פראג 118 00 צ'כיה","מס' 140 מתוך 4,747 מסעדות בפראג",45.0,40.0,40.0,35.0,4.5,410,217,51,19,20,717,"איטלקי, ים תיכוני, צ'כי, רומאי, לאציו, מרכז-איטלקי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,7 ₪ - 51 ₪,http://www.pivobasilico.cz/it/Default,+420 257 533 207,,http://www.pivobasilico.cz/it/Default#Menu
Santini Garden,פראג,"‪Jansky vrshek 323/13‬ Mala Strana, פראג 118 00 צ'כיה","מס' 141 מתוך 4,747 מסעדות בפראג",45.0,50.0,45.0,45.0,4.5,382,155,29,16,6,588,"אירופאי, צ'כי, מרכז אירופאי, בינלאומי, עכשווי","ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,25 ₪ - 83 ₪,http://www.santinigarden.cz/,+420 603 766 779,,http://www.santinigarden.cz/menu/stala-nabidka/
Pivovarský klub Benedict,פראג,"‪Krizikova 17‬, פראג צ'כיה","מס' 151 מתוך 4,747 מסעדות בפראג",45.0,45.0,45.0,45.0,4.5,738,350,66,10,23,"1,187","ידידותי לצמחוניים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות",‪$$ - $$$‬,"בר, אירופאי, פאב, צ'כי, מזרח אירופאי, מרכז אירופאי",http://pivo-klub.cz/,+420 222 315 777,,https://pivo-klub.cz/#nase-menu
Bibimbap Korea,פראג,"‪Seifertova 612/89‬ entrance from Chlumova 1, פראג 130 00 צ'כיה","מס' 152 מתוך 4,747 מסעדות בפראג",45.0,45.0,45.0,,4.5,264,86,22,11,4,387,"אסייתי, קוריאני","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$,14 ₪ - 51 ₪,http://www.bibimbap.cz/,+420 737 917 956,,
Cafe de Paris,פראג,"‪U Obecního Domu 1‬ Hotel Paris, פראג 110 00 צ'כיה","מס' 155 מתוך 4,747 מסעדות בפראג",45.0,45.0,40.0,45.0,4.5,239,122,32,9,2,404,"צרפתי, בית קפה, אירופאי, מרכז אירופאי",ידידותי לצמחוניים,‪$$ - $$$‬,35 ₪ - 66 ₪,https://www.hotel-paris.cz/en/cafe-de-paris-prague/,+420 222 195 900,,https://www.hotel-paris.cz/en/fine-dining-in-prague/menu/
SIA Restaurant,פראג,"‪V Celnici 1043/6‬, פראג 110 00 צ'כיה","מס' 161 מתוך 4,747 מסעדות בפראג",45.0,45.0,40.0,,4.5,323,104,36,20,11,494,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"סיני, אסייתי",http://www.siarestaurant.cz/,+420 220 199 380,7.0,http://www.siarestaurant.cz/menu/
Restaurant Zapomenuty Cas,פראג,,,,,,,4.5,77,58,15,5,3,158,צ'כי,ידידותי לצמחוניים,,22 ₪ - 54 ₪,,,,
Restaurace Husinec,פראג,"‪Mezibranská 13‬, פראג 11000 צ'כיה","מס' 170 מתוך 4,747 מסעדות בפראג",45.0,45.0,45.0,,4.5,600,299,75,28,18,"1,020","ידידותי לצמחוניים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, משקאות",‪$$ - $$$‬,צ'כי,http://www.husinecrestaurace.cz/,+420 281 861 440,,http://husinecrestaurace.cz/index.php/menu/jidelni-a-napojovy-listek
CottoCrudo Restaurant,פראג,,,,,,,4.5,301,98,50,10,7,466,"איטלקי, ים תיכוני, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",,54 ₪ - 217 ₪,,,7.0,
Hoffmeister restaurant,פראג,"‪Pod Bruskou‬ 144/7, פראג 11800 צ'כיה","מס' 181 מתוך 4,747 מסעדות בפראג",50.0,50.0,45.0,,5.0,79,5,0,1,0,85,"ארוחת בוקר, ארוחת צהריים, ארוחת ערב, משקאות","הזמנות, ישיבה בחוץ, ישיבה, מגישה אלכוהול, Wi-fi חינם, מקבל כרטיסי אשראי, שירות לשולחנות, חניה זמינה, שירות חניה, חניה פרטית בחינם, מציעה כיסאות אוכל לתינוקות, בר מלא, יין ובירה, תשלומים דיגיטליים, ידידותי לכלבים",$$$$,"בינלאומי, צ'כי",http://www.hoffmeister.cz/restaurace,+420 251 017 111,7.0,https://www.hoffmeister.cz/en/restaurant/a-la-carte-menu
U Mlynare,פראג,"‪Nerudova 213/18‬, פראג 118 00 צ'כיה","מס' 182 מתוך 4,747 מסעדות בפראג",45.0,45.0,45.0,45.0,4.5,791,417,98,37,34,"1,377","בר, אירופאי, מזרח אירופאי, מרכז אירופאי, בינלאומי","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,7 ₪ - 51 ₪,http://www.restauraceumlynare.cz/,+420 257 534 589,7.0,http://www.restauraceumlynare.cz/index.php/menu-en
La Bottega di Finestra,פראג,,,,,,,4.5,724,261,53,37,19,"1,094","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת בוקר, ארוחת צהריים, ארוחת ערב, בראנץ', משקאות",,"איטלקי, ים תיכוני, אירופאי",,,6.0,
U Dvou Pánů,פראג,"‪Ovocný trh 579/6‬, פראג 11000 צ'כיה","מס' 189 מתוך 4,747 מסעדות בפראג",45.0,45.0,40.0,,4.5,239,97,30,10,9,385,"בר, אירופאי, עכשווי, גסטרופאב, צ'כי, מזרח אירופאי, מרכז אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,10 ₪ - 87 ₪,http://www.udvoupanu.cz/,+420 730 516 586,,http://www.udvoupanu.cz/#submenu:more
Restaurant U Glaubicu,פראג,"‪Malostranske namesti 266/5‬, פראג 118 00 צ'כיה",מס' 68 מתוך 811 מרכז אירופאי בפראג,40.0,40.0,40.0,40.0,4.0,"1,043",765,202,67,88,"2,165",ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב, בראנץ', שעות הלילה המאוחרות, משקאות",‪$$ - $$$‬,"בר, אירופאי, צ'כי, מזרח אירופאי, מרכז אירופאי",http://www.restaurantuglaubicu.cz/,+420 257 532 027,,https://uglaubicu.com/wp-content/uploads/2019/06/Menu-UGlaubicu-2019.pdf
Black Bettie's Grill,פראג,"‪Manesova 7‬, פראג 12000 צ'כיה",מס' 5 מתוך 270 אמריקאי בפראג,50.0,50.0,50.0,,5.0,526,30,9,7,9,581,"אמריקאי, בר, פאב, בינלאומי, מסעדות בירה",אפשרויות לטבעונים,אמריקאי,11 ₪ - 36 ₪,http://blackbetties.com/,+420 792 510 925,6.0,https://www.blackbetties.com/menus
Bistro Špejle,פראג,"‪Jindrisska 937/16‬, פראג 110 00 צ'כיה",מס' 74 מתוך 811 מרכז אירופאי בפראג,45.0,45.0,40.0,,4.5,267,123,37,13,13,453,"בינלאומי, אירופאי, מרכז אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,11 ₪ - 36 ₪,http://www.spejle.eu/#,+420 606 773 553,,
Restaurace U Sadlu,פראג,"‪Klimentska 2‬, פראג 110 00 צ'כיה",מס' 34 מתוך 301 מזרח אירופאי בפראג,40.0,40.0,40.0,40.0,4.0,523,341,94,38,38,"1,034","ידידותי לצמחוניים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,"אירופאי, צ'כי, מזרח אירופאי, מרכז אירופאי",http://www.usadlu.cz/,+420 224 813 874,,http://www.usadlu.cz/poledni-menu.php
Home Restaurant & Bar,פראג,,,,,,,4.5,123,55,14,4,1,197,"אירופאי, צ'כי, מרכז אירופאי, בינלאומי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",,11 ₪ - 116 ₪,,,,
Cafe Imperial,פראג,"‪Na porici 1072/15‬ Prague 1, פראג 11000 צ'כיה","מס' 212 מתוך 4,747 מסעדות בפראג",45.0,45.0,40.0,45.0,4.5,"3,982","1,656",443,115,113,"6,309","בינלאומי, אירופאי, צ'כי, מרקים, מזרח אירופאי, מרכז אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,62 ₪ - 127 ₪,http://www.cafeimperial.cz/,+420 246 011 440,7.0,https://www.cafeimperial.cz/poledni-menu/
Luka Lu,פראג,"‪Ujezd 402/33‬, פראג 118 00 צ'כיה","מס' 215 מתוך 4,747 מסעדות בפראג",45.0,45.0,40.0,45.0,4.5,734,323,92,48,48,"1,245","ים תיכוני, אירופאי, בריא, מזרח אירופאי, קרואטי, מרכז אירופאי, גריל","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,1 ₪ - 3 ₪,http://www.lukalu.cz/,+420 257 212 388,,https://www.lukalu.cz/
Mala India - Indian Restaurant,פראג,,,,,,,4.5,126,28,5,4,4,167,"הודי, אסייתי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",,36 ₪ - 72 ₪,,,,
Eska,פראג,"‪Pernerova 673/49‬ Karlín, פראג 186 00 צ'כיה","מס' 221 מתוך 4,747 מסעדות בפראג",45.0,45.0,40.0,,4.5,543,163,61,37,21,825,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת בוקר, ארוחת צהריים, ארוחת ערב, בראנץ'",‪$$ - $$$‬,"אירופאי, צ'כי, מרכז אירופאי",http://www.eska.ambi.cz/,+420 731 140 884,7.0,http://lokal-dlouha.ambi.cz/en/menu
Zem Prague,פראג,,,,,,,5.0,34,0,0,0,0,34,"ארוחת בוקר, ארוחת צהריים, ארוחת ערב, בראנץ', שעות הלילה המאוחרות, משקאות","הזמנות, ישיבה, שירות לשולחנות, ישיבה בחוץ, ארוחה פרטית, חניה זמינה, מקבל כרטיסי אשראי, כרטיס מתנה זמין",,"יפני, צ'כי, מרכז אירופאי",,,,
Cafe Letka,פראג,"‪Letohradska 44‬, פראג 17000 צ'כיה","מס' 230 מתוך 4,747 מסעדות בפראג",45.0,45.0,40.0,,4.5,151,58,16,6,5,236,בית קפה,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$,7 ₪ - 36 ₪,http://www.facebook.com/cafeletka,+420 777 444 035,,
Nuance Restaurant,פראג,"‪Male namesti 138/4‬, פראג 110 00 צ'כיה","מס' 231 מתוך 4,747 מסעדות בפראג",45.0,45.0,45.0,40.0,4.5,333,218,44,16,13,624,"אירופאי, צ'כי, מזרח אירופאי, מרכז אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,29 ₪ - 54 ₪,http://www.nuancerestaurant.cz/,+420 224 247 400,,http://www.nuancerestaurant.cz/nase-menu/
Červený Jelen,פראג,,,,,,,4.5,135,27,10,8,8,188,"בר, אירופאי, צ'כי, מרכז אירופאי, ברביקיו, פאב",ידידותי לצמחוניים,,14 ₪ - 362 ₪,,,7.0,
Bonvivant's Cocktail Tapas Café,פראג,"‪Manesova 55‬, פראג 120 00 צ'כיה",מס' 11 מתוך 142 צרפתי בפראג,45.0,50.0,45.0,45.0,4.5,203,27,7,5,8,250,"צרפתי, בר, אירופאי","ארוחת צהריים, ארוחת ערב, משקאות",‪$$ - $$$‬,14 ₪ - 47 ₪,http://bonvivantsprague.com/,+420 604 958 311,,https://www.tripadvisor.co.il/UpdateListing-d6375998
Restaurace U Labuti,פראג,,,,,,,4.5,308,214,33,12,17,584,"אירופאי, צ'כי, מזרח אירופאי, מרכז אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים",,0 ₪ - 2 ₪,,,,
Marthy’s Kitchen,פראג,"‪Francouzská 13‬ Vinohrady, פראג 120 00 צ'כיה",מס' 12 מתוך 142 צרפתי בפראג,45.0,40.0,40.0,35.0,4.5,283,89,31,26,21,450,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת בוקר, ארוחת צהריים, בראנץ'",‪$$ - $$$‬,צרפתי,http://www.marthyskitchen.cz/,+420 608 313 436,,https://marthyskitchen.cz/menu/menu_mirak.pdf
Le Cinque Corone,פראג,,,,,,,4.5,446,238,70,34,33,821,"איטלקי, פיצה, ים תיכוני, אירופאי, נפוליטני, קמפניה, טוסקאני, רומאי, לאציו, סיציליאני, מרכז-איטלקי, דרום איטלקי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",,54 ₪ - 109 ₪,,,,
"0,75 [Sedmička]",פראג,,,,,,,5.0,1,0,0,0,0,1,בר יין,ארוחת ערב,,22 ₪ - 37 ₪,,,,
Baracnicka Rychta,פראג,,,,,,,4.5,548,281,70,33,29,961,צ'כי,"ארוחת צהריים, ארוחת ערב, משקאות",,11 ₪ - 36 ₪,,,,
U Maleho Glena,פראג,,,,,,,4.5,256,176,54,14,8,508,"בר, אירופאי, פאב, צ'כי, מזרח אירופאי, מרכז אירופאי, בינלאומי",ידידותי לצמחוניים,,1 ₪ - 2 ₪,,,,
Kozlovna Apropos,פראג,,,,,,,4.0,"1,003",671,148,63,96,"1,981",ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב, בראנץ', משקאות",,"בר, אירופאי, צ'כי",,,,
Aldente Trattoria e Vineria,פראג,"‪Vezenska 4‬, פראג 110 00 צ'כיה",מס' 45 מתוך 521 איטלקי בפראג,45.0,45.0,45.0,45.0,4.5,422,219,61,29,25,756,"איטלקי, ים תיכוני, אירופאי","ידידותי לצמחוניים, אפשרויות ללא גלוטן, אפשרויות לטבעונים",‪$$ - $$$‬,18 ₪ - 72 ₪,http://al-dente.cz/,+420 222 313 185,,http://al-dente.cz/#menu/1
U Budovce,פראג,"‪Tynska 627/7‬, פראג 110 00 צ'כיה","מס' 275 מתוך 4,747 מסעדות בפראג",40.0,45.0,40.0,45.0,4.5,256,129,28,20,18,451,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב, בראנץ', שעות הלילה המאוחרות, משקאות",‪$$ - $$$‬,"בר, אירופאי, צ'כי, מרכז אירופאי",http://www.ubudovce.cz/,+420 732 629 535,,http://www.ubudovce.cz/Menu-wine2018.pdf
Kozlovna U Paukerta,פראג,"‪Národní 17‬, פראג 110 00 צ'כיה","מס' 279 מתוך 4,747 מסעדות בפראג",45.0,40.0,45.0,,4.0,266,150,52,17,25,510,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"בר, אירופאי, צ'כי, מזרח אירופאי, מרכז אירופאי, בינלאומי, גריל",http://kozlovna.cz/u-paukerta,+420 222 212 144,,http://kozlovna.cz/u-paukerta/menu
NOI- The Art of Taste,פראג,,,,,,,4.0,398,250,95,48,27,818,"אסייתי, תאילנדי, בריא","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",,35 ₪ - 86 ₪,,,,
U Mlynare,פראג,"‪Nerudova 213/18‬, פראג 118 00 צ'כיה","מס' 182 מתוך 4,747 מסעדות בפראג",45.0,45.0,45.0,45.0,4.5,791,417,98,37,34,"1,377","בר, אירופאי, מזרח אירופאי, מרכז אירופאי, בינלאומי","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,7 ₪ - 51 ₪,http://www.restauraceumlynare.cz/,+420 257 534 589,7.0,http://www.restauraceumlynare.cz/index.php/menu-en
"Restaurace ""Otevřeno""",פראג,"‪Jungmannovo namesti 763/3‬ Basement, פראג 11000 צ'כיה","מס' 290 מתוך 4,747 מסעדות בפראג",45.0,45.0,45.0,,4.5,119,22,9,3,5,158,"צ'כי, מרכז אירופאי","ארוחת צהריים, ארוחת ערב, משקאות",‪$$ - $$$‬,17 ₪ - 55 ₪,http://www.restauraceotevreno.cz/,+420 721 222 555,,https://restauraceotevreno.makro.rest/?lang=cs#menu
Restaurant Cafe Colore,פראג,"‪Palackeho 740/1‬, פראג 110 00 צ'כיה","מס' 197 מתוך 2,426 אירופאי בפראג",45.0,45.0,45.0,45.0,4.5,544,284,70,34,31,963,"אירופאי, צ'כי, בינלאומי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,25 ₪ - 56 ₪,http://www.cafecolore.cz/,+420 222 518 816,,https://www.cafecolore.cz/en/hlavni-menu
Loving Hut,פראג,"‪Na porichi 1067/25‬, פראג 110 00 צ'כיה","מס' 301 מתוך 4,747 מסעדות בפראג",40.0,40.0,45.0,35.0,4.5,166,95,37,16,4,318,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, בראנץ', משקאות",$,"מזון מהיר, אסייתי, בריא",http://www.lovinghut.com/,+420 775 999 376,,
Ferdinanda,פראג,,,,,,,4.5,663,372,124,30,44,"1,233","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות","הזמנות, ישיבה, מגישה אלכוהול, בר מלא, מקבל כרטיסי אשראי, שירות לשולחנות",,"בר, אירופאי, צ'כי, מזרח אירופאי, מרכז אירופאי",,,,
Cross Club,פראג,"‪Plynarni 1096/23‬, פראג 170 00 צ'כיה","מס' 305 מתוך 4,747 מסעדות בפראג",40.0,40.0,45.0,45.0,4.5,234,99,23,19,16,391,"בר, אירופאי, פאב, צ'כי","ידידותי לצמחוניים, אפשרויות לטבעונים",$,11 ₪ - 54 ₪,http://www.crossclub.cz/,+420 736 535 010,,http://www.crossclub.cz/cs/restaurace-menu/
Londoners - Sports Bar,פראג,"‪Stepanska 23‬, פראג 110 00 צ'כיה",מס' 13 מתוך 90 גסטרופאב בפראג,45.0,45.0,40.0,,4.5,124,22,5,5,6,162,"הודי, בר, גסטרופאב, מסעדות בירה","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,17 ₪ - 41 ₪,http://www.londoners.cz/,+420 212 246 097,,https://www.londoners.cz/menu/
Deer Restaurant,פראג,,,,,,,4.0,318,131,38,29,40,556,"בינלאומי, צ'כי, עכשווי","ידידותי לצמחוניים, אפשרויות ללא גלוטן",,36 ₪ - 72 ₪,,,,
Pivovarský klub Benedict,פראג,"‪Krizikova 17‬, פראג צ'כיה","מס' 151 מתוך 4,747 מסעדות בפראג",45.0,45.0,45.0,45.0,4.5,738,350,66,10,23,"1,187","ידידותי לצמחוניים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות",‪$$ - $$$‬,"בר, אירופאי, פאב, צ'כי, מזרח אירופאי, מרכז אירופאי",http://pivo-klub.cz/,+420 222 315 777,,https://pivo-klub.cz/#nase-menu
Zlaty Klas,פראג,"‪Plzenska 609/9‬, פראג 150 00 צ'כיה","מס' 320 מתוך 4,747 מסעדות בפראג",45.0,40.0,45.0,40.0,4.0,389,285,79,37,30,820,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,"בר, אירופאי, פאב, צ'כי, מזרח אירופאי, מרכז אירופאי",http://www.zlatyklas.cz/,+420 251 562 539,,http://www.zlatyklas.cz/#denni-menu
Restaurant Peklo,פראג,"‪Strahovske nadvori 133/3‬, פראג 11800 צ'כיה","מס' 321 מתוך 4,747 מסעדות בפראג",40.0,40.0,40.0,45.0,4.0,450,253,75,47,42,867,"אירופאי, צ'כי, מזרח אירופאי, מרכז אירופאי, עכשווי",ידידותי לצמחוניים,‪$$ - $$$‬,1 ₪ - 7 ₪,http://www.restaurantpeklo.com/,+420 220 516 652,,https://www.restaurantpeklo.com/menu/
Ristorante Leggero,פראג,,,,,,,4.5,103,60,13,4,3,183,"ידידותי לצמחוניים, אפשרויות ללא גלוטן, אפשרויות לטבעונים","ארוחת צהריים, ארוחת ערב, משקאות",,"איטלקי, ים תיכוני",,,7.0,
Lokal U Bile Kuzelky,פראג,,,,,,,4.0,511,385,123,38,43,"1,100","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות","הזמנות, ישיבה, מגישה אלכוהול, בר מלא, Wi-fi חינם, מקבל כרטיסי אשראי, שירות לשולחנות",,"בר, אירופאי, פאב, צ'כי, מזרח אירופאי, מרכז אירופאי",,,,
Cafe de Paris,פראג,,,,,,,4.0,315,180,44,33,27,599,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",,"צרפתי, אירופאי, מרכז אירופאי",,,,
Konirna,פראג,,,,,,,4.0,500,405,107,44,40,"1,096","ידידותי לצמחוניים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",,"אירופאי, צ'כי, מזרח אירופאי, מרכז אירופאי",,,,
Mistral Cafe,פראג,,,,,,,4.0,684,574,168,46,54,"1,526","בית קפה, אירופאי, מרכז אירופאי, צ'כי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",,0 ₪ - 2 ₪,,,,
Restaurant Zapomenuty Cas,פראג,,,,,,,4.5,77,58,15,5,3,158,צ'כי,ידידותי לצמחוניים,,22 ₪ - 54 ₪,,,,
Brasileiro Slovanský dům,פראג,"‪Na Prikope 22‬, פראג 110 00 צ'כיה",מס' 2 מתוך 7 ברזילאי בפראג,45.0,45.0,40.0,45.0,4.5,210,65,23,27,10,335,אפשרויות ללא גלוטן,"ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,ברזילאי,http://brasileiro-slovanskydum.ambi.cz/cz/#index,+420 734 760 734,,http://lokal-dlouha.ambi.cz/cz/menu
Restaurant Karlinsky Mlyn,פראג,"‪Sokolovska 67‬, פראג 186 00 צ'כיה","מס' 351 מתוך 4,747 מסעדות בפראג",45.0,45.0,45.0,40.0,4.5,105,50,19,3,3,180,"בינלאומי, בר, צ'כי, מרכז אירופאי","ארוחת צהריים, ארוחת ערב, משקאות",$,14 ₪ - 43 ₪,http://karlinskymlyn.cz/,+420 252 545 958,,http://karlinskymlyn.cz/index.php?page=jidelni_listek
Restaurant - Café Svatého Václava,פראג,"‪Vaclavske namesti 821/39‬, פראג 110 00 צ'כיה","מס' 246 מתוך 2,426 אירופאי בפראג",45.0,45.0,40.0,40.0,4.0,564,458,134,43,44,"1,243","ידידותי לצמחוניים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, בראנץ', שעות הלילה המאוחרות",‪$$ - $$$‬,"אירופאי, צ'כי, מזרח אירופאי, מרכז אירופאי, בינלאומי",http://www.svatyvaclav.cz/,+420 602 133 682,,http://www.svatyvaclav.cz/menu/jidelni-listek
Hastalsky Dedek,פראג,,,,,,,4.0,186,142,33,14,19,394,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",,"בר, אירופאי, צ'כי, מזרח אירופאי, מרכז אירופאי",,,,
Ferdinanda,פראג,"‪Politickych veznu 19‬, פראג 110 00 צ'כיה","מס' 365 מתוך 4,747 מסעדות בפראג",45.0,40.0,45.0,40.0,4.0,978,663,196,77,95,"2,009","בר, אירופאי, צ'כי, מזרח אירופאי, מרכז אירופאי","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות",$,17 ₪ - 35 ₪,http://www.ferdinanda.cz/,+420 222 244 302,,http://www.ferdinanda.cz/cs/mala-strana/menu/stale-menu
U Sumavy Restaurant,פראג,"‪Stepanska 543/3‬, פראג 120 00 צ'כיה","מס' 369 מתוך 4,747 מסעדות בפראג",40.0,40.0,40.0,35.0,4.0,188,138,35,18,25,404,"בר, אירופאי, פאב, צ'כי, מרכז אירופאי","ארוחת צהריים, ארוחת ערב",$,1 ₪ - 2 ₪,http://usumavy.cz/,+420 775 555 297,,http://usumavy.cz/wp-content/uploads/s-menu-cesky.pdf
Satsang 'Vegetarian Restaurant',פראג,"‪Krymska 24‬, פראג 10100 צ'כיה","מס' 371 מתוך 4,747 מסעדות בפראג",50.0,45.0,45.0,,5.0,68,6,5,1,0,80,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת בוקר, ארוחת ערב, בראנץ', משקאות, שעות הלילה המאוחרות",‪$$ - $$$‬,"בינלאומי, אירופאי, בריא, גסטרופאב",http://www.facebook.com/satsangrestaurant/,+420 607 454 456,,https://www.facebook.com/pg/satsangrestaurant/menu/?ref=page_internal
Pivovarský klub Benedict,פראג,"‪Krizikova 17‬, פראג צ'כיה","מס' 151 מתוך 4,747 מסעדות בפראג",45.0,45.0,45.0,45.0,4.5,738,350,66,10,23,"1,187","ידידותי לצמחוניים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות",‪$$ - $$$‬,"בר, אירופאי, פאב, צ'כי, מזרח אירופאי, מרכז אירופאי",http://pivo-klub.cz/,+420 222 315 777,,https://pivo-klub.cz/#nase-menu
Cafe Amandine,פראג,"‪Na Morani, 17‬, פראג 120 00 צ'כיה","מס' 380 מתוך 4,747 מסעדות בפראג",45.0,40.0,40.0,45.0,4.0,215,163,44,20,22,464,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת בוקר, ארוחת צהריים, בראנץ', שעות הלילה המאוחרות",‪$$ - $$$‬,"צרפתי, בית קפה, אירופאי, מרכז אירופאי, בינלאומי",http://www.bistroamandine.cz/,+420 222 524 305,,http://www.cafeamandine.cz/menu/
Krcma,פראג,,,,,,,4.0,"1,160",673,179,86,121,"2,219",ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",,"בר, אירופאי, צ'כי, מזרח אירופאי, מרכז אירופאי",,,,
Plzenka Olse,פראג,"‪Taboritska 17/26‬, פראג 130 00 צ'כיה","מס' 391 מתוך 4,747 מסעדות בפראג",45.0,40.0,45.0,40.0,4.0,173,94,36,16,10,329,"בינלאומי, גסטרופאב",ידידותי לצמחוניים,$,7 ₪ - 54 ₪,http://www.plzenkaolse.cz/,+420 725 125 324,,http://plzenkaolse.cz/menu
Ambiente Lokal,פראג,,,,,,,4.0,565,558,189,62,50,"1,424",ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב, משקאות",,"בר, צ'כי, מזרח אירופאי, מרכז אירופאי",,,,
U Modré Kachničky Restaurant,פראג,,,,,,,4.5,78,12,3,2,2,97,אפשרויות ללא גלוטן,"ארוחת צהריים, ארוחת ערב",,"אוסטרי, שוויצרי, פולני, מזרח אירופאי, מרכז אירופאי",,,,
