Name,City,Address,Rating_City,Rating_Food,Rating_Service,Rating_Value,Rating_Ambience,Rating_total,Rating_Excellent,Rating_Very_Good,Rating_Average,Rating_Bad,Rating_Very_Bad,Reviews,Type,Remarks,Expensive,Price,URL,Phone,Num_of_days,Menu
The Queens Head,לונדון,"‪15 Denman Street‬ Piccadilly, לונדון W1D 7HN אנגליה","מס' 469 מתוך 17,508 מסעדות בלונדון",45.0,45.0,45.0,45.0,4.5,677,372,63,13,15,"1,140","בר, אנגלי, פאב","ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,38 ₪ - 67 ₪,http://queensheadpiccadilly.com/index.php,+44 20 7437 1540,,https://www.queensheadpiccadilly.com/
The Port House,לונדון,"‪417‬ Strand, לונדון WC2R 0PD אנגליה","מס' 474 מתוך 17,508 מסעדות בלונדון",45.0,45.0,45.0,45.0,4.5,826,309,56,24,18,"1,233","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, בראנץ', שעות הלילה המאוחרות, משקאות",‪$$ - $$$‬,"ים תיכוני, אירופאי, ספרדי, בר יין, קטלאנית",http://www.porthouse.ie/strand/,+44 20 7836 7764,,https://porthouse.ie/wp-content/uploads/2020/08/tapas-menu-strand2020.pdf
Chino Latino,לונדון,"‪18 Albert Embankment‬ Park Plaza Riverbank Hotel, לונדון SE1 7TJ אנגליה","מס' 476 מתוך 17,508 מסעדות בלונדון",45.0,45.0,40.0,45.0,4.5,933,283,78,35,28,"1,357","לטיני, סושי, אסייתי, פיוז'ן","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$$$$,105 ₪ - 293 ₪,http://www.chinolatino.eu/london,+44 20 7769 2500,,https://www.chinolatino.eu/wp-content/uploads/2019/09/Chino-Latino-Menu-RESTAURANT_September_2019.pdf
Olives and Meze,לונדון,"‪131 Clapham High Street‬, לונדון SW4 7SS אנגליה","מס' 482 מתוך 17,508 מסעדות בלונדון",45.0,45.0,45.0,45.0,4.5,208,87,18,2,7,322,"ים תיכוני, אירופאי, טורקי, יווני, מזרח תיכוני","ידידותי לצמחוניים, אפשרויות לטבעונים, חלאל, אפשרויות ללא גלוטן",‪$$ - $$$‬,34 ₪ - 63 ₪,http://www.olivesandmeze.co.uk/,+44 20 3583 7790,7.0,https://www.tripadvisor.co.il/Restaurant_Review-g186338-d6999309-Reviews-Olives_and_Meze-London_England.html#
Murano,לונדון,"‪20 Queen Street‬, לונדון W1J 5PP אנגליה","מס' 483 מתוך 17,508 מסעדות בלונדון",45.0,45.0,40.0,45.0,4.5,"1,307",323,176,61,22,"1,889","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",$$$$,"איטלקי, אירופאי",http://www.muranolondon.com/,+44 20 7495 1127,6.0,https://www.muranolondon.com/food-and-wine/
The Bike Shed,לונדון,"‪384 Old Street‬ On the corner of Old Street & Shoreditch High Street, לונדון EC1V 9LT אנגליה","מס' 486 מתוך 17,508 מסעדות בלונדון",45.0,45.0,40.0,,4.5,421,173,51,24,12,681,"אמריקאי, בר, אירופאי, אנגלי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,34 ₪ - 168 ₪,http://bikeshedmoto.com/,+44 20 7729 8114,6.0,https://thebikeshed.cc/wp-content/uploads/2019/06/A3-Outdoor-menu-final-6.pdf
Restaurant Gordon Ramsay,לונדון,"‪68 Royal Hospital Road‬, לונדון SW3 4HP אנגליה","מס' 491 מתוך 17,508 מסעדות בלונדון",50.0,50.0,45.0,45.0,4.5,"2,595",399,168,63,43,"3,268","צרפתי, אירופאי, אנגלי, עכשווי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$$$$,293 ₪ - 775 ₪,http://www.gordonramsayrestaurants.com/restaurant-gordon-ramsay/,+44 20 7352 4441,5.0,https://www.gordonramsayrestaurants.com/restaurant-gordon-ramsay/menus/
Pollen Street Social,לונדון,"‪8-10 Pollen Street‬, לונדון W1S 1NG אנגליה","מס' 494 מתוך 17,508 מסעדות בלונדון",45.0,45.0,40.0,45.0,4.5,"1,976",537,234,104,57,"2,908","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",$$$$,"אירופאי, אנגלי",http://www.pollenstreetsocial.com/,+44 20 7290 7600,5.0,https://pollenstreetsocial.com/#menus
Naughty piglets,לונדון,"‪28 Brixton Water Lane‬, לונדון SW2 1PE אנגליה","מס' 499 מתוך 17,508 מסעדות בלונדון",50.0,45.0,45.0,,4.5,194,38,12,3,7,254,"ידידותי לצמחוניים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,אירופאי,http://www.naughtypiglets.co.uk/,+44 20 7274 7796,5.0,http://www.naughtypiglets.co.uk/menus
Gaucho Broadgate,לונדון,"‪5 Finsbury Avenue‬ Broadgate, לונדון EC2M 2PJ אנגליה","מס' 504 מתוך 17,508 מסעדות בלונדון",45.0,45.0,40.0,40.0,4.5,439,177,49,27,21,713,"מסעדת סטייקים, ארגנטינאי",אפשרויות ללא גלוטן,$$$$,84 ₪ - 419 ₪,http://www.gauchorestaurants.com/restaurants/broadgate/,+44 20 7256 6877,6.0,https://www.tripadvisor.co.il/Restaurant_Review-g186338-d1021847-Reviews-Gaucho_Broadgate-London_England.html#
The Empress,לונדון,"‪141 Leman Street‬, לונדון E1 8EY אנגליה","מס' 506 מתוך 17,508 מסעדות בלונדון",45.0,45.0,45.0,40.0,4.5,541,182,40,20,42,825,"הודי, אסייתי, בלטי, בנגלדשי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,42 ₪ - 84 ₪,http://www.theempress.co.uk/,+44 20 7265 0745,,http://www.theempress.co.uk/#menu
Frog XVI,פריס,"‪110 B avenue Kleber‬, 75116 פריס צרפת","מס' 2 מתוך 15,912 מסעדות בפריס",40.0,45.0,40.0,40.0,4.5,"1,295",266,87,44,61,"1,753","אמריקאי, בר, פאב, פאב מבשלה","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,40 ₪ - 61 ₪,http://www.frogpubs.com/pub-frog-xvi-paris-5.php,+33 1 42 77 08 21,7.0,http://www.frogpubs.com/menus.php
Il Etait Un Square,פריס,"‪54 rue Corvisart‬, 75013 פריס צרפת","מס' 3 מתוך 15,912 מסעדות בפריס",50.0,50.0,45.0,45.0,5.0,"3,283",421,79,23,14,"3,820",ידידותי לצמחוניים,ארוחת צהריים,‪$$ - $$$‬,"צרפתי, מסעדת סטייקים, אירופאי",http://www.iletaitunsquare.com/accueil.html,+33 1 43 37 68 07,6.0,
New Jawad Longchamp,פריס,,,,,,,5.0,"2,539",175,70,30,36,"2,850",,,,,,,7.0,
Gosier,פריס,"‪27 rue Rodier‬, 75009 פריס צרפת","מס' 11 מתוך 15,912 מסעדות בפריס",50.0,50.0,50.0,,5.0,128,6,0,1,0,135,ארוחת ערב,"הזמנות, ישיבה בחוץ, ישיבה, מגישה אלכוהול, שירות לשולחנות",‪$$ - $$$‬,"צרפתי, בריא",http://www.gosier-paris.fr/,+33 6 25 42 78 04,5.0,https://www.gosier-paris.fr/menu/
Mayfair Garden,פריס,"‪33 rue de Longchamp‬ Champs eylees trocadero, 75116 פריס צרפת","מס' 14 מתוך 15,912 מסעדות בפריס",50.0,50.0,45.0,,5.0,993,76,9,5,15,"1,098","הודי, בריא, פקיסטני, עכשווי","חלאל, ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,108 ₪ - 217 ₪,http://www.mayfairgarden-paris.fr/,+33 1 42 56 91 92,6.0,https://www.mayfairgarden-paris.fr/menus-carte/
Origines,פריס,"‪6 rue de Ponthieu‬, 75008 פריס צרפת","מס' 19 מתוך 15,912 מסעדות בפריס",50.0,45.0,45.0,,5.0,149,3,2,0,2,156,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות","הזמנות, ישיבה, נגישות לכיסא גלגלים, מגישה אלכוהול, מקבל כרטיסי אשראי, שירות לשולחנות, חניה ברחוב, מסעדות ללא עישון",$$$$,"צרפתי, אירופאי, בריא",https://www.origines-restaurant.com/,+33 9 86 41 63 04,5.0,https://www.origines-restaurant.com/menus-carte/
Mian Fan,פריס,,,,,,,5.0,409,55,8,4,6,482,,,,,,,7.0,
Terra Mia,פריס,"‪118 boulevard du Montparnasse‬, 75014 פריס צרפת","מס' 26 מתוך 15,912 מסעדות בפריס",50.0,50.0,45.0,,5.0,457,46,5,6,7,521,"איטלקי, ים תיכוני, נפוליטני, קמפניה, דרום איטלקי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,36 ₪ - 108 ₪,http://www.terramia.name/,+33 9 54 47 71 70,,
114 Faubourg,פריס,"‪114 rue du Faubourg Saint Honore‬, 75008 פריס צרפת","מס' 32 מתוך 15,912 מסעדות בפריס",45.0,50.0,45.0,45.0,4.5,"1,467",265,64,21,5,"1,822","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",$$$$,"צרפתי, אירופאי",http://www.oetkercollection.com/fr/hotels/le-bristol-paris/restaurants-et-bar/114-faubourg/,+33 1 53 43 43 00,7.0,
Frog & Underground,פריס,"‪176 rue Montmartre‬, 75002 פריס צרפת","מס' 33 מתוך 15,912 מסעדות בפריס",45.0,50.0,45.0,,5.0,834,127,25,10,7,"1,003","פאב מבשלה, בר, פאב, אמריקאי",ידידותי לצמחוניים,‪$$ - $$$‬,43 ₪ - 69 ₪,http://www.frogpubs.com/fr/pub-the-frog-underground-paris-13.php,+33 1 44 82 04 72,7.0,http://www.frogpubs.com/fr/menus.php
Le Faham by Kelly Rangama,פריס,"‪108 rue Cardinet‬, 75017 פריס צרפת","מס' 36 מתוך 15,912 מסעדות בפריס",50.0,50.0,45.0,,5.0,113,9,3,0,0,125,"צרפתי, בריא, קייג'ון וקריאולי, פיוז'ן","ארוחת צהריים, ארוחת ערב",$$$$,171 ₪ - 222 ₪,http://www.lefaham.com/,+33 1 53 81 48 18,5.0,
JJ Beaumarchais,פריס,"‪92 boulevard Beaumarchais‬, 75011 פריס צרפת","מס' 41 מתוך 15,912 מסעדות בפריס",50.0,50.0,50.0,,5.0,199,20,3,2,0,224,"צרפתי, אירופאי, פיוז'ן, בריא","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,65 ₪ - 181 ₪,https://www.facebook.com/jjbeaumarchais/,+33 9 83 91 45 44,6.0,
Didon.,פריס,"‪8 rue du Dragon‬, 75006 פריס צרפת","מס' 44 מתוך 15,912 מסעדות בפריס",50.0,50.0,50.0,,5.0,141,5,6,1,1,154,"ארוחת צהריים, ארוחת ערב","הזמנות, ישיבה, מגישה אלכוהול, שירות לשולחנות",$$$$,צרפתי,http://didonrestaurant.com/,+33 1 81 69 63 72,5.0,
Bistro V,פריס,"‪56 boulevard de Port Royal‬, 75005 פריס צרפת","מס' 49 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,,5.0,938,88,19,17,21,"1,083",צרפתי,ארוחת ערב,‪$$ - $$$‬,130 ₪ - 217 ₪,http://www.lebistrov.fr/en/,+33 1 45 35 35 31,6.0,https://www.lebistrov.fr/en/menus/#menu-441693
Le jardin du Kashmir,פריס,"‪60 rue Legendre‬, 75017 פריס צרפת","מס' 54 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,40.0,4.5,472,83,15,8,4,582,"ידידותי לצמחוניים, אפשרויות לטבעונים, חלאל","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,"הודי, פקיסטני",http://jardindukashmir.fr/en,+33 1 42 12 94 88,,https://www.tripadvisor.co.il/Restaurant_Review-g187147-d816759-Reviews-Le_jardin_du_Kashmir-Paris_Ile_de_France.html#
Midi 12,פריס,"‪12 rue la Fayette‬, 75009 פריס צרפת","מס' 56 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,,4.5,785,207,26,4,6,"1,028","צרפתי, אירופאי, בריא","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$,29 ₪ - 90 ₪,http://www.midi12.com/,+33 9 50 12 24 24,,
Le Vent d'Armor,פריס,"‪25 quai de la Tournelle‬, 75005 פריס צרפת","מס' 62 מתוך 15,912 מסעדות בפריס",50.0,50.0,45.0,,5.0,335,39,6,5,1,386,"צרפתי, מאכלי ים, אירופאי, בריא",אפשרויות ללא גלוטן,‪$$ - $$$‬,108 ₪ - 253 ₪,http://www.le-vent-darmor.com/,+33 1 46 34 50 99,,https://www.tripadvisor.co.il/Restaurant_Review-g187147-d10041740-Reviews-Le_Vent_d_Armor-Paris_Ile_de_France.html#
Restaurant Pizzamore,פריס,,,,,,,5.0,230,23,7,2,1,263,,,,,,,7.0,
Il Tronchetto,פריס,"‪22 rue de Lourmel‬, 75015 פריס צרפת","מס' 66 מתוך 15,912 מסעדות בפריס",50.0,45.0,45.0,,4.5,490,54,17,8,9,578,"ידידותי לצמחוניים, אפשרויות לטבעונים","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"איטלקי, פיצה, אירופאי, נפוליטני, קמפניה, דרום איטלקי",https://www.facebook.com/www.iltronchettopizza/,+33 6 95 44 40 68,7.0,
L'Orangerie,פריס,"‪31 avenue George V‬ Four Seasons Hotel, 75008 פריס צרפת","מס' 71 מתוך 15,912 מסעדות בפריס",50.0,50.0,45.0,,5.0,295,22,11,5,0,333,"צרפתי, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$$$$,343 ₪ - 433 ₪,http://www.fourseasons.com/paris/dining/restaurants/l-orangerie/,+33 1 49 52 72 24,7.0,https://www.tripadvisor.co.il/Restaurant_Review-g187147-d10443323-Reviews-L_Orangerie-Paris_Ile_de_France.html#
Tadam Paris,פריס,"‪14 rue du Jura‬, 75013 פריס צרפת","מס' 74 מתוך 15,912 מסעדות בפריס",45.0,50.0,45.0,,5.0,144,18,7,0,0,169,צרפתי,ידידותי לצמחוניים,‪$$ - $$$‬,65 ₪ - 162 ₪,http://www.tadam-paris.fr/,+33 1 43 31 29 19,7.0,
Les Epiciers,פריס,"‪33 rue de Montmorency‬, 75003 פריס צרפת","מס' 79 מתוך 15,912 מסעדות בפריס",50.0,50.0,45.0,,5.0,253,29,2,1,2,287,"אירופאי, בר יין","ארוחת ערב, משקאות",‪$$ - $$$‬,22 ₪ - 90 ₪,http://www.facebook.com/Les-Epiciers-945055315561067/,+33 9 50 50 20 67,,
Karavaki Au Jardin Du Luxembourg,פריס,"‪7 rue Gay Lussac‬ metro Luxembourg, 75005 פריס צרפת","מס' 84 מתוך 15,912 מסעדות בפריס",50.0,50.0,50.0,,5.0,153,9,2,2,3,169,"ידידותי לצמחוניים, אפשרויות לטבעונים","ארוחת צהריים, ארוחת ערב",$,"יווני, ים תיכוני, בריא",https://karavaki-au-jardin-de-luxembourg.business.site/,+33 9 53 38 88 70,6.0,
Pianovins,פריס,"‪46 rue Trousseau‬, 75011 פריס צרפת","מס' 86 מתוך 15,912 מסעדות בפריס",50.0,50.0,45.0,,5.0,151,8,5,2,1,167,"צרפתי, בריא","ארוחת צהריים, ארוחת ערב",$$$$,108 ₪ - 231 ₪,http://www.pianovins.com/,+33 1 48 06 95 85,5.0,http://pianovins.com/nos-menus-types/
Can Alegria Paris,פריס,,,,,,,5.0,861,60,38,12,7,978,,,,,,,6.0,
L'Archeste,פריס,"‪79 rue de la Tour‬, 75116 פריס צרפת","מס' 93 מתוך 15,912 מסעדות בפריס",50.0,50.0,45.0,,5.0,186,28,4,1,2,221,"צרפתי, אירופאי","ארוחת צהריים, ארוחת ערב",$$$$,199 ₪ - 668 ₪,http://archeste.fr/,+33 1 40 71 69 68,5.0,https://www.archeste.fr/menus-carte/#menu-437661
Gegeor,פריס,"‪1 rue Moncey‬, 75009 פריס צרפת","מס' 96 מתוך 15,912 מסעדות בפריס",45.0,50.0,45.0,,5.0,192,29,4,2,1,228,"צרפתי, אירופאי",ידידותי לצמחוניים,‪$$ - $$$‬,22 ₪ - 97 ₪,http://gegeor.fr/,+33 7 67 12 88 09,,https://drive.google.com/drive/folders/1gsl6LHRVFK2AMHsvgL13eWZBPm1KhFR-
Himalaya Restaurant,פריס,"‪22 rue de la Gaite‬, 75014 פריס צרפת","מס' 101 מתוך 15,912 מסעדות בפריס",35.0,35.0,35.0,30.0,4.0,154,82,45,23,21,325,"ידידותי לצמחוניים, אפשרויות לטבעונים","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות",‪$$ - $$$‬,"הודי, פקיסטני",http://himalaya.paris/,+33 9 87 53 64 24,7.0,https://himalaya.paris/order
AlKaram,פריס,"‪15 rue Ferdinand Fabre‬, 75015 פריס צרפת","מס' 104 מתוך 15,912 מסעדות בפריס",45.0,50.0,45.0,45.0,4.5,631,128,28,3,2,792,"לבנוני, ים תיכוני, בריא, מזרח תיכוני","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,61 ₪ - 116 ₪,http://www.restaurant-alkaram.fr/,+33 1 45 33 00 00,5.0,http://www.restaurant-alkaram.fr/menu/
Les Freres Bretons,פריס,"‪117 boulevard de Grenelle‬ Métro la motte picquet grenelle, 75015 פריס צרפת","מס' 109 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,,4.5,347,74,15,5,1,442,"צרפתי, אירופאי","ידידותי לצמחוניים, אפשרויות ללא גלוטן",$,18 ₪ - 43 ₪,http://www.facebook.com/LesFreresBretons/,+33 1 45 72 42 88,,
L'Hommage,פריס,"‪36 avenue de Choisy‬, 75013 פריס צרפת","מס' 114 מתוך 15,912 מסעדות בפריס",45.0,50.0,45.0,,4.5,224,33,11,5,0,273,"צרפתי, אירופאי, עכשווי, בריא","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,97 ₪ - 209 ₪,http://www.lhommageparis.com/,+33 1 44 24 38 70,5.0,http://www.lhommageparis.com/#menu
Cafe de Paris Friedland,פריס,"‪45 avenue de Friedland‬, 75008 פריס צרפת","מס' 116 מתוך 15,912 מסעדות בפריס",40.0,45.0,40.0,,4.5,360,47,14,13,26,460,"ידידותי לצמחוניים, אפשרויות ללא גלוטן","ארוחת בוקר, ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,"צרפתי, בר, בית קפה, אירופאי",http://restaurant-lecafedeparis.com/fr,+33 1 45 63 76 28,7.0,
Zia,פריס,"‪22 avenue de Tourville‬, 75007 פריס צרפת","מס' 122 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,,4.5,153,30,5,0,2,190,"צרפתי, אמריקאי, בית קפה, בריא","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,36 ₪ - 126 ₪,http://ziaparis.com/,+33 1 44 18 90 71,5.0,
RHINO ROUGE,פריס,"‪2 rue Theophile Roussel‬, 75012 פריס צרפת","מס' 123 מתוך 15,912 מסעדות בפריס",45.0,50.0,45.0,,4.5,153,24,6,1,2,186,"ברביקיו, אמריקאי, מסעדת סטייקים, מאכלי רחוב","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,58 ₪ - 171 ₪,http://www.rhinorouge.fr/,+33 1 43 44 28 55,,https://rhinorouge.fr/#la-carte
Chez Gabrielle,פריס,"‪7 rue de l Etoile‬, 75017 פריס צרפת","מס' 126 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,45.0,4.5,796,239,41,8,8,"1,092",ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,"צרפתי, אירופאי",https://www.facebook.com/Chez-Gabrielle-138727942825760/,+33 1 43 80 23 01,,https://www.tripadvisor.co.il/Restaurant_Review-g187147-d1871995-Reviews-Chez_Gabrielle-Paris_Ile_de_France.html#
L'Annexe,פריס,"‪13 rue des Trois Frères‬, 75018 פריס צרפת","מס' 131 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,45.0,4.5,603,166,32,10,6,817,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,72 ₪ - 144 ₪,http://lannexe-paris18.fr/en,+33 1 46 06 12 48,,https://www.tripadvisor.co.il/Restaurant_Review-g187147-d1991471-Reviews-L_Annexe-Paris_Ile_de_France.html#
Le Bistrot d'Indochine,פריס,"‪49 rue de Dantzig‬, 75015 פריס צרפת","מס' 134 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,40.0,4.5,346,75,17,1,1,440,"אסייתי, וייטנאמי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,43 ₪ - 126 ₪,http://www.facebook.com/BistroIndochine/,+33 1 45 31 87 27,,
Chào bà,פריס,"‪14 rue Coypel‬ près de la place d'Italie, 75013 פריס צרפת","מס' 139 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,,4.5,204,46,9,2,0,261,"אסייתי, וייטנאמי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,40 ₪ - 108 ₪,http://www.facebook.com/pg/Ch%C3%A0o-B%C3%A0-1406685519377107/about/?ref=page_internal,+33 1 45 32 84 23,,
Flesh Restaurant Canal Saint Martin,פריס,"‪23 rue Louis Blanc‬, 75010 פריס צרפת","מס' 144 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,,4.5,784,124,38,11,5,962,"ברביקיו, מסעדת סטייקים, גריל",אפשרויות ללא גלוטן,‪$$ - $$$‬,36 ₪ - 144 ₪,https://www.facebook.com/fleshrestaurant/,+33 1 40 36 58 81,,
Issa Paris,פריס,"‪4 rue du petit Moine‬, 75005 פריס צרפת","מס' 146 מתוך 15,912 מסעדות בפריס",50.0,50.0,50.0,,5.0,87,4,4,0,0,95,"יפני, אסייתי, בריא, פיוז'ן יפני","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,72 ₪ - 144 ₪,http://www.issa-paris.com/,+33 1 77 32 24 82,5.0,https://www.tripadvisor.co.il/Restaurant_Review-g187147-d19142879-Reviews-Issa_Paris-Paris_Ile_de_France.html#
La Bonne Excuse,פריס,"‪48 rue de Verneuil‬, 75007 פריס צרפת","מס' 152 מתוך 15,912 מסעדות בפריס",45.0,50.0,45.0,45.0,4.5,617,107,29,11,7,771,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",$$$$,"צרפתי, אירופאי, בריא","http://www.restaurantlerestaurantparis.com/index,nopage,1,codeISO_langue,fr.html",+33 1 42 61 50 21,,
La Couvée,פריס,"‪32 rue Veron‬, 75018 פריס צרפת","מס' 153 מתוך 15,912 מסעדות בפריס",50.0,45.0,50.0,,5.0,69,6,0,1,0,76,צרפתי,"ארוחת צהריים, ארוחת ערב, ארוחת בוקר, משקאות",‪$$ - $$$‬,29 ₪ - 116 ₪,http://lacouveeparis.com/#reservation,+33 1 42 23 06 22,,
Royal Dragon,פריס,"‪98 boulevard du Montparnasse‬, 75014 פריס צרפת","מס' 156 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,,4.5,464,108,20,16,1,609,"סיני, יפני, אסייתי","ידידותי לצמחוניים, אפשרויות לטבעונים",$,43 ₪ - 108 ₪,http://www.facebook.com/royalDraogon/,+33 1 43 35 37 30,6.0,https://royal-dragon.business.site/
Oplato,פריס,"‪69 rue de Charonne‬, 75011 פריס צרפת","מס' 161 מתוך 15,912 מסעדות בפריס",45.0,50.0,45.0,,4.5,127,32,3,1,1,164,"צרפתי, אירופאי, בר יין","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,34 ₪ - 171 ₪,http://www.oplato.com/,+33 9 81 80 44 70,,
Le Lamarck,פריס,"‪8 rue Lamarck‬, 75018 פריס צרפת","מס' 164 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,50.0,4.5,290,51,12,7,4,364,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,"צרפתי, אירופאי",http://www.lelamarck.fr/,+33 1 53 41 01 60,6.0,https://www.tripadvisor.co.il/Restaurant_Review-g187147-d1323764-Reviews-Le_Lamarck-Paris_Ile_de_France.html#
Sourire Le Restaurant,פריס,"‪15 rue de la Sante‬, 75013 פריס צרפת","מס' 169 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,,4.5,313,61,11,3,5,393,"צרפתי, אירופאי, עכשווי, בריא","ארוחת צהריים, ארוחת ערב",$$$$,141 ₪ - 249 ₪,http://www.sourire-restaurant.com/,+33 1 47 07 07 45,5.0,https://www.sourire-restaurant.com/sourire-le-restaurant
Phebe,פריס,"‪190 rue de Courcelles‬, 75017 פריס צרפת","מס' 174 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,45.0,4.5,212,70,12,5,0,299,"צרפתי, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,72 ₪ - 181 ₪,http://restaurantphebe.fr/en,+33 1 46 22 33 23,,http://restaurantphebe.fr/fr/services
Aux Delices du Liban,פריס,"‪3 rue de l Estrapade‬, 75005 פריס צרפת",מס' 13 מתוך 501 מזרח תיכוני בפריס,45.0,45.0,45.0,40.0,4.5,155,49,6,3,1,214,"לבנוני, ים תיכוני, מזרח תיכוני","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,61 ₪ - 108 ₪,http://www.auxdelicesduliban.com/,+33 1 44 07 29 99,,http://auxdelicesduliban.com/
La boite aux lettres,פריס,"‪108 rue Lepic‬, 75018 פריס צרפת","מס' 182 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,45.0,4.5,788,204,20,15,12,"1,039","צרפתי, אירופאי, בריא","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,47 ₪ - 141 ₪,http://www.restaurantlaboiteauxlettres.fr/,+33 1 42 51 76 84,,
L'Acolyte de L'Insolite,פריס,"‪49 rue de la Folie-Méricourt‬, 75011 פריס צרפת","מס' 183 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,40.0,4.5,309,59,12,8,1,389,"צרפתי, אירופאי",ידידותי לצמחוניים,‪$$ - $$$‬,61 ₪ - 126 ₪,https://www.facebook.com/lacolytedelinsolite/,+33 9 83 25 95 78,,
Ristorante Al Caratello,פריס,"‪5 rue Audran‬, 75018 פריס צרפת","מס' 186 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,45.0,4.5,"1,244",398,62,20,12,"1,736","איטלקי, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,55 ₪ - 85 ₪,http://www.alcaratello.com/,+33 1 42 62 24 23,,
