Name,City,Address,Rating_City,Rating_Food,Rating_Service,Rating_Value,Rating_Ambience,Rating_total,Rating_Excellent,Rating_Very_Good,Rating_Average,Rating_Bad,Rating_Very_Bad,Reviews,Type,Remarks,Expensive,Price,URL,Phone,Num_of_days,Menu
El Horno De Neptuno,טנריף,"‪Avenida de Espana 7 CC Terranova loc 511‬ Puerto Colon ACCSESS BY SAO PAOLO TERRACE, 38660, אדחה, טנריף ספרד",מס' 5 מתוך 339 מסעדות בקוסטה אדחה,50,50,50,,5,374,12,4,4,1,395,"ים תיכוני, אירופאי, ספרדי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,22 ₪ - 163 ₪,http://www.facebook.com/El-horno-de-Neptuno-437658073300146/,+34 682 10 66 78,7,https://www.google.es/search?sxsrf=ALeKk00ewxyZzlWzSkZIrxR-LpzNA4XfNg%253A1591398609266&ei=0dDaXo_hD8rWatK7lrAJ&q=el+horno+de+neptuno&oq=el+horno+de+neptuno&gs_lcp=CgZwc3ktYWIQAzIECCMQJzIECCMQJzIECCMQJzIGCAAQFhAeMgYIABAWEB4yBggAEBYQHjICCCYyAggmUK8vWOI2YMk5aABwAHgAgAGsAYgBkweSAQMyLjaYAQCgAQGqAQdnd3Mtd2l6&sclient=psy-ab&ved=0ahUKEwjPjbTm5evpAhVKqxoKHdKdBZYQ4dUDCAw&uact=5
Mirchis Tandoori,טנריף,"‪Calle de Cuba 2 Playa de las Américas‬ Acapulco Building, Local 1, 38660, אדחה, טנריף ספרד",מס' 7 מתוך 339 מסעדות בקוסטה אדחה,50,50,50,,5,194,6,5,3,0,208,"הודי, בריא","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,22 ₪ - 65 ₪,https://www.facebook.com/mirchistandoori/,+34 699 97 29 82,7,
Tasca Los Corazones,טנריף,,,,,,,5,104,8,0,0,0,112,"ים תיכוני, ספרדי","ידידותי לצמחוניים, אפשרויות ללא גלוטן",,43 ₪ - 90 ₪,,,5,
Spice Garden Indian Restaurant,טנריף,"‪Avenida Adeje 300‬ Playa Paraiso Local 11, Centro Comercial Oasis Playa paraíso, 38678 פלאיה פראיסו, אדחה, טנריף ספרד",מס' 1 מתוך 21 מסעדות בפלאיה פראיסו,50,45,45,,5,702,67,10,8,9,796,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות",‪$$ - $$$‬,הודי,http://www.facebook.com/Spice-Garden-291080585017050/,+34 633 70 42 17,7,
The Tea House and Bar,טנריף,"‪Av. Jose Gonzalez Forte, 18‬, לוס גיגאנטס, טנריף ספרד",מס' 1 מתוך 35 מסעדות בלוס גיגאנטס,50,50,50,,5,222,11,5,1,3,242,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת בוקר, ארוחת צהריים, בראנץ'",‪$$ - $$$‬,"בית קפה, אנגלי",https://www.facebook.com/theteahouselosgigs/,+34 661 46 83 75,6,
Micky O'Malley's,טנריף,"‪Sunset Bay, Las Amenos, Costa Adeje‬ Sunset Bay, 38670, אדחה, טנריף ספרד",מס' 11 מתוך 339 מסעדות בקוסטה אדחה,50,50,50,45,5,720,62,12,9,9,812,"בר, אנגלי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$,13 ₪ - 29 ₪,http://www.demo.restaurantwebsite.net/?Restaurant=Micky%20O%27Malley%27s,+34 665 00 94 30,,http://www.demo.restaurantwebsite.net/menu
Casa Mediterranea,טנריף,"‪Located In The Center Of Puerto De La Cruz‬, 38400 פוארטו דה לה קרוז, טנריף ספרד",מס' 3 מתוך 351 מסעדות בפוארטו דה לה קרוז,45,50,45,45,4.5,704,141,27,11,5,888,"לטיני, ים תיכוני, אירופאי, ספרדי, בריא, ארגנטינאי","ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,11 ₪ - 130 ₪,http://www.facebook.com/Casa-Mediterranea-1213563348790137/,+34 922 38 27 11,6,
Suka Fruit & Honestfood,טנריף,,,,,,,5,211,10,3,1,3,228,"אירופאי, בריא","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",,18 ₪ - 72 ₪,,,6,
Dabeke,טנריף,"‪Calle Candelaria 9‬, 38300 לה אורוטבה, טנריף ספרד",מס' 1 מתוך 118 מסעדות בלה אורוטבה,50,45,45,,5,218,23,3,1,0,245,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"ספרדי, גריל, פיוז'ן, ים תיכוני, אירופאי, בריא",http://www.dabeke.com/,+34 922 33 27 26,5,https://tucarta.euro-toques.es/es/view-carta/d12d32cd-7956-4c26-8cd3-3ea40930cb93
Bar Los Castillos,טנריף,"‪Calle Cologan 10‬, 38300 לה אורוטבה, טנריף ספרד",מס' 2 מתוך 118 מסעדות בלה אורוטבה,45,45,45,,5,765,122,24,4,12,927,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת בוקר, ארוחת צהריים",$,"אירופאי, ספרדי, בריא",http://www.facebook.com/barloscastilloslaorotava/,+34 678 44 78 54,6,
D'n Hollander,טנריף,"‪Calle de La Paloma 11‬ Los Cristianos Tenerife, 38650 לוס כריסטיאנוס, ארונה, טנריף ספרד",מס' 8 מתוך 380 מסעדות בלוס כריסטיאנוס,50,50,50,,5,161,20,0,1,1,183,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב, בראנץ'",$,"הולנדית, אירופאי",http://www.facebook.com/dnhollander.loscristianos.tenerife,+34 603 86 47 08,5,
Buenavida Vegan,טנריף,,,,,,,5,320,40,10,1,0,371,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, משקאות",,22 ₪ - 65 ₪,,,,
Guachinch & Fusión,טנריף,"‪Calle de San Agustin 42‬, 38201 סן קריסטובל דה לה לגונה , טנריף ספרד",מס' 2 מתוך 317 מסעדות בסן קריסטובל דה לה לגונה,45,45,45,,5,192,24,5,0,2,223,"ספרדי, בריא, בינלאומי, פיוז'ן",אפשרויות ללא גלוטן,‪$$ - $$$‬,29 ₪ - 72 ₪,http://www.facebook.com/guachinchyfusion/,+34 682 85 91 67,6,
La Quinta Restaurante,טנריף,"‪Av. Marítima Puerto de Santiago, 31‬ CC Playa Arena Local 18, 38683 פוארטו דה סנטיאגו, טנריף ספרד",מס' 4 מתוך 75 מסעדות בפוארטו דה סנטיאגו,45,50,45,,5,154,16,4,1,0,175,"ים תיכוני, אירופאי, ספרדי, בריא","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,54 ₪ - 109 ₪,https://www.facebook.com/laquintadelarena/,+34 922 86 15 02,5,https://la-quinta-restaurante.eatbu.com/?lang=es#menu
Bambi Gourmet,טנריף,"‪Calle Enrique Talg 15‬ Under apartments Bambi Astoria, 38400 פוארטו דה לה קרוז, טנריף ספרד",מס' 4 מתוך 351 מסעדות בפוארטו דה לה קרוז,45,45,45,45,4.5,"1,119",250,66,14,6,"1,455","ים תיכוני, ספרדי, בינלאומי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,90 ₪ - 163 ₪,http://www.facebook.com/Restaurante-Bambi-Gourmet-1770125149881585/,+34 822 90 28 36,5,
El Ancla Médano Restaurante,טנריף,"‪Avenida de Europa 2‬, 38612 אל מדאנו, טנריף ספרד",מס' 1 מתוך 87 מסעדות באל מדאנו,50,50,45,,5,262,30,9,3,5,309,"מאכלי ים, אירופאי, ספרדי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,104 ₪ - 138 ₪,http://elanclarestaurante-medano.es/,+34 608 03 68 96,5,http://www.elanclarestaurante-medano.es/
Indian Express,טנריף,"‪Calle Esquivel 18‬, 38400 פוארטו דה לה קרוז, טנריף ספרד",מס' 6 מתוך 351 מסעדות בפוארטו דה לה קרוז,45,45,45,,5,614,86,23,5,8,736,"הודי, אסייתי, בלטי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,22 ₪ - 181 ₪,http://www.indianexpress.com/,+34 602 89 25 36,6,https://b22g.com/MENU%2520Indian%2520express.pdf
La Despensa Gastroteca,טנריף,,,,,,,5,135,12,5,3,1,156,"ארוחת צהריים, ארוחת ערב, משקאות","הזמנות, ישיבה, מציעה כיסאות אוכל לתינוקות, מגישה אלכוהול, בר מלא, מקבל כרטיסי אשראי, שירות לשולחנות",,"ים תיכוני, ספרדי",,,6,
Charlie's Bistro,טנריף,"‪Calle Flor de Pascua‬ In the passage way between Verde's bazaar, 38683 לוס גיגאנטס, טנריף ספרד",מס' 2 מתוך 35 מסעדות בלוס גיגאנטס,50,50,50,45,5,620,56,25,6,13,720,"אירופאי, בריא","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,33 ₪ - 58 ₪,http://infomap.mobi/619408658,+34 922 10 07 43,5,
El Porron Tasca Andaluza,טנריף,"‪Calle de Antonio Domínguez Alfonso 36‬ Calle de la Noria, 38003 סנטה קרוז דה טנריפה, טנריף ספרד",מס' 2 מתוך 793 מסעדות בסנטה קרוז דה טנריפה,45,45,45,,4.5,611,99,24,6,10,750,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"ים תיכוני, אירופאי, ספרדי",http://el-porron.business.site/,+34 922 15 18 67,6,https://el-porron.business.site/
"D' Tapas, 26",טנריף,"‪Calle Teobaldo Power 26‬ Calle Peatonal, 38002 סנטה קרוז דה טנריפה, טנריף ספרד",מס' 3 מתוך 793 מסעדות בסנטה קרוז דה טנריפה,45,50,45,45,4.5,469,112,16,8,3,608,"ים תיכוני, ספרדי, בריא, ברים עם אוכל","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,36 ₪ - 127 ₪,http://www.facebook.com/detapas26/,+34 637 56 42 02,4,https://forms.gle/gyEDbWGwYP6CgEPM6
La Boca Rie,טנריף,"‪Avenida Emigrante 10‬ Local 10, 38687 פלאיה סן חואן, גייה דה איסורה, טנריף ספרד",מס' 3 מתוך 38 מסעדות בפלאיה סן חואן,45,50,45,,5,655,85,23,5,7,775,"צרפתי, ים תיכוני, אירופאי, בריא","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,54 ₪ - 90 ₪,http://www.facebook.com/La-Boca-Rie-655531914589970/,+34 607 04 92 09,5,
Cruz de Tea,טנריף,"‪Ctra. Gral. Aguamansa, 104‬, 38300 לה אורוטבה, טנריף ספרד",מס' 5 מתוך 118 מסעדות בלה אורוטבה,45,45,45,,4.5,128,29,4,2,0,163,"ברביקיו, ספרדי","אפשרויות לטבעונים, אפשרויות ללא גלוטן",$,14 ₪ - 65 ₪,http://www.restaurantecruzdetea.es/es/,+34 922 33 15 43,,
Ganges Tandoori,טנריף,"‪Paseo Tarajal‬ CC Compostela Beach, Locales 710-711, 38650 פלייה דה לאס אמריקאס, ארונה, טנריף ספרד",מס' 13 מתוך 270 מסעדות בפלייה דה לאס אמריקאס,40,45,40,,5,142,13,3,3,3,164,"הודי, אסייתי, בלטי, בינלאומי, מזרח אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,36 ₪ - 362 ₪,https://www.facebook.com/Ganges-Tandoori-Las-Americas-120867092649440/,+34 922 27 72 56,7,http://gangestandoori.com/
CHAR Fuego Y Brasas,טנריף,,,,,,,4.5,"1,104",210,72,25,19,"1,430","ים תיכוני, ספרדי, גריל, פיוז'ן, מסעדת סטייקים, אירופאי","ידידותי לצמחוניים, אפשרויות ללא גלוטן",,72 ₪ - 181 ₪,,,7,
Dedos Playa de las Américas,טנריף,,,,,,,4.5,"1,344",156,55,24,29,"1,608","בריא, בינלאומי, מאכלי רחוב","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",,18 ₪ - 47 ₪,,,7,
Star Of Índia,טנריף,"‪Calle Mexico 28‬ CC Las Palmeras, 38650 פלייה דה לאס אמריקאס, ארונה, טנריף ספרד",מס' 15 מתוך 270 מסעדות בפלייה דה לאס אמריקאס,45,50,45,,4.5,249,47,7,2,6,311,"הודי, אסייתי, בלטי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,43 ₪ - 72 ₪,https://www.facebook.com/Star-Of-%C3%8Dndia-818386141687127,+34 604 38 38 83,7,
San Ho Restaurant,טנריף,,,,,,,4.5,230,18,8,2,7,265,"יפני, פרואני, אסייתי, פיוז'ן","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",,181 ₪ - 271 ₪,,,5,
Sapori Ristorante Pizzeria,טנריף,"‪Calle Berna 7‬, 38650 לוס כריסטיאנוס, ארונה, טנריף ספרד",מס' 19 מתוך 380 מסעדות בלוס כריסטיאנוס,50,50,45,45,4.5,259,45,7,1,5,317,"איטלקי, ים תיכוני, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,43 ₪ - 90 ₪,http://www.facebook.com/Sapori-Ristorante-Pizzeria-1442048346025470,+34 922 10 20 91,,
Restaurante Meson Del Norte,טנריף,,,,,,,4.5,246,74,8,2,4,334,"מסעדת סטייקים, אירופאי, ספרדי","ידידותי לצמחוניים, אפשרויות ללא גלוטן",,54 ₪ - 127 ₪,,,6,
Curry and Spices Tenerife,טנריף,"‪Avenida de Espana 8‬ CC Calaberas, 38660, אדחה, טנריף ספרד",מס' 25 מתוך 339 מסעדות בקוסטה אדחה,45,50,45,,4.5,142,12,6,5,2,167,"הודי, אסייתי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,29 ₪ - 109 ₪,http://www.facebook.com/curryandspicestenerife/,+34 604 36 97 57,7,
Sher e Punjab,טנריף,"‪Fontanta Square‬, 38650 לוס כריסטיאנוס, ארונה, טנריף ספרד",מס' 23 מתוך 380 מסעדות בלוס כריסטיאנוס,45,45,45,40,4.5,342,70,20,4,5,441,"ידידותי לצמחוניים, אפשרויות לטבעונים, חלאל, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,"הודי, אסייתי, בלטי, בנגלדשי",http://www.facebook.com/SHER-E-Punjab-602966526410441,+34 922 77 78 15,,https://sher-e-punjabtenerife.com/
Night And Day,טנריף,"‪Avenida Maritima 15‬, 38683 פוארטו דה סנטיאגו, טנריף ספרד",מס' 6 מתוך 75 מסעדות בפוארטו דה סנטיאגו,45,45,45,,4.5,322,38,14,6,5,385,"איטלקי, מאכלי ים, ים תיכוני, אירופאי, בינלאומי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,35 ₪ - 86 ₪,https://www.facebook.com/nightanddey/,+34 604 38 55 92,6,https://www.facebook.com/nightanddey
Gulagu,טנריף,"‪Calle de Manuel de Ossuna 24‬, 38202 סן קריסטובל דה לה לגונה , טנריף ספרד",מס' 9 מתוך 317 מסעדות בסן קריסטובל דה לה לגונה,45,45,45,,4.5,206,38,10,4,2,260,"ים תיכוני, ספרדי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,43 ₪ - 90 ₪,http://www.gulagu.es/,+34 822 04 32 06,6,http://www.gulagu.es/
Orange Cafe,טנריף,,,,,,,4.5,645,159,42,12,4,862,"ספרדי, צ'כי, גסטרופאב","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",,11 ₪ - 90 ₪,,,6,
Edelweiss,טנריף,"‪Avenida del Marques Villanueva Prado 6‬ C.C. Canary Center, local 10, 38400 פוארטו דה לה קרוז, טנריף ספרד",מס' 12 מתוך 351 מסעדות בפוארטו דה לה קרוז,45,50,45,,4.5,618,105,37,12,4,776,"בינלאומי, ים תיכוני, אירופאי, בריא, מרכז אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,25 ₪ - 58 ₪,http://www.facebook.com/edelweisspuerto,+34 648 70 09 23,5,https://www.facebook.com/edelweisspuerto/photos/p.2729189394040956/2729189394040956
Tasca la Cantera,טנריף,"‪Calle de La Cantera 5-7‬, 38616, גרנדילה דה אבונה, טנריף ספרד",מס' 2 מתוך 42 מסעדות בגרנדילה דה אבונה,45,45,45,45,4.5,227,58,8,2,5,300,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,"ים תיכוני, אירופאי, ספרדי",http://www.facebook.com/Tasca-La-Cantera-474620212691033/,+34 922 77 29 54,5,
Asador El Portillo,טנריף,,,,,,,4.5,133,35,10,1,0,179,אפשרויות ללא גלוטן,"ארוחת צהריים, ארוחת ערב",,"מסעדת סטייקים, ים תיכוני, ברביקיו, אירופאי, ספרדי",,,,
Restaurante La Fortuna,טנריף,"‪Calle Juan XXIII‬ Edificio Marcos, 38650 לוס כריסטיאנוס, ארונה, טנריף ספרד",מס' 28 מתוך 380 מסעדות בלוס כריסטיאנוס,45,45,45,45,4.5,399,75,21,13,10,518,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,"ים תיכוני, אירופאי",http://www.facebook.com/Restaurante-Fortuna-Los-Cristianos-207969119224045,+34 922 79 17 14,,https://www.tripadvisor.co.il/UpdateListing-d2177570
La Galette Belge,טנריף,"‪Paseo de Berlin 3‬, 38650 לוס כריסטיאנוס, ארונה, טנריף ספרד",מס' 29 מתוך 380 מסעדות בלוס כריסטיאנוס,50,50,50,,5,102,6,0,0,2,110,"ארוחת בוקר, ארוחת צהריים","ישיבה, מגישה אלכוהול, שירות לשולחנות",‪$$ - $$$‬,"בלגי, אירופאי, צרפתי, פאב מבשלה, בית קפה, פאב",https://www.facebook.com/pages/category/Dessert-Shop/La-galette-Belge-109446403720110/,+32 479 36 47 35,,
KV Bar Gourmet,טנריף,"‪Calle Poblado Marinero, 5‬, 38683 לוס גיגאנטס, טנריף ספרד",מס' 4 מתוך 35 מסעדות בלוס גיגאנטס,50,45,45,45,4.5,576,97,19,13,9,714,"צרפתי, מאכלי ים","ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,36 ₪ - 101 ₪,http://www.lebargourmet.com/,+34 604 10 52 94,,https://www.lebargourmet.com/menu
Restaurante Las Fuentes,טנריף,"‪Ctra. Charco del Pino – Las Zocas, s/n‬ Charco Del Pino- Las Zocas Ctra 647 km 0.8, 38595, גרנדילה דה אבונה, טנריף ספרד",מס' 3 מתוך 42 מסעדות בגרנדילה דה אבונה,50,45,50,45,4.5,220,51,7,5,3,286,"מאכלי ים, ספרדי, אירופאי, גריל",ידידותי לצמחוניים,‪$$ - $$$‬,43 ₪ - 90 ₪,https://www.facebook.com/restaurantearroceslasfuentes/,+34 922 77 41 23,,
Advans,טנריף,"‪Calle Cologan 3‬, 38400 פוארטו דה לה קרוז, טנריף ספרד",מס' 13 מתוך 351 מסעדות בפוארטו דה לה קרוז,45,45,45,45,4.5,287,69,17,4,7,384,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת בוקר, ארוחת צהריים, ארוחת ערב, בראנץ', משקאות, שעות הלילה המאוחרות",$,"בריא, מזרח אירופאי, מרכז אירופאי",https://www.facebook.com/CreperiaAdvans/,+34 922 38 21 52,6,https://www.facebook.com/841382215928813/posts/2850076535059361/
Balkonen,טנריף,"‪Parque Catleya 5 Avenida Santiago Puig‬, 38650 פלייה דה לאס אמריקאס, ארונה, טנריף ספרד",מס' 23 מתוך 270 מסעדות בפלייה דה לאס אמריקאס,45,45,45,40,4.5,294,93,22,7,12,428,"ידידותי לצמחוניים, אפשרויות לטבעונים, חלאל, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,"לבנוני, ים תיכוני, מזרח תיכוני",http://www.facebook.com/balkonenrestaurante/,+34 922 75 23 03,,
Kensei Contemporary Japanese,טנריף,,,,,,,4.5,174,18,6,4,9,211,"ידידותי לצמחוניים, אפשרויות לטבעונים","ארוחת צהריים, ארוחת ערב",,"יפני, סושי, עכשווי, אסייתי",,,7,
EL Jinete Sin Cabeza,טנריף,"‪Calle Bencomo 23 Esq. Tabares de Cala‬ C/ Bencomo 23 esq. Tabares de Cala, 38201 סן קריסטובל דה לה לגונה , טנריף ספרד",מס' 10 מתוך 317 מסעדות בסן קריסטובל דה לה לגונה,45,45,45,45,4.5,206,81,14,4,0,305,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,"ים תיכוני, אירופאי, ספרדי, בריא",http://es-es.facebook.com/pages/El-Jinete-sin-Cabeza-Tenerife/375023862568648?ref=stream&sk=info,+34 622 88 62 88,,
Picatostes,טנריף,"‪Calle San Francisco Javier 59‬, 38001 סנטה קרוז דה טנריפה, טנריף ספרד",מס' 6 מתוך 793 מסעדות בסנטה קרוז דה טנריפה,45,45,45,,4.5,275,60,22,13,2,372,"ים תיכוני, אירופאי, ספרדי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,65 ₪ - 90 ₪,http://www.picatostestenerife.com/,+34 616 40 32 22,,
Nielsen Restaurante,טנריף,"‪Callejon El Combate 9‬, 38002 סנטה קרוז דה טנריפה, טנריף ספרד",מס' 7 מתוך 793 מסעדות בסנטה קרוז דה טנריפה,45,45,45,,4.5,151,29,8,3,2,193,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",$$$$,"ים תיכוני, ספרדי, אירופאי",https://www.facebook.com/nielsenrestaurante/?,+34 616 33 95 18,5,
Restaurant Amalfi,טנריף,,,,,,,4.5,130,19,8,1,6,164,"איטלקי, מסעדת סטייקים, מאכלי ים, ים תיכוני, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים",,54 ₪ - 181 ₪,,,7,
TJ Terraza Jardín,טנריף,,,,,,,4.5,214,45,10,2,7,278,"הזמנות, ישיבה בחוץ, ישיבה, חניה פרטית בחינם, מגישה אלכוהול, בר מלא, מכבדת אמריקן אקספרס, מכבדת מאסטרקארד, מכבדת ויזה, תשלומים דיגיטליים, מכבדת דיסקבר, נגישות לכיסא גלגלים, מקבל כרטיסי אשראי, שירות לשולחנות, מוזיקה חיה",,,"בר, אירופאי",,,,
Restaurant Michelle,טנריף,,,,,,,4.5,416,81,25,12,7,541,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת בוקר, ארוחת צהריים, ארוחת ערב, בראנץ'",,"מאכלי ים, בינלאומי",,,7,
Tasca 61,טנריף,"‪Calle Viana 61‬ 61B, 38201 סן קריסטובל דה לה לגונה , טנריף ספרד",מס' 11 מתוך 317 מסעדות בסן קריסטובל דה לה לגונה,45,45,45,45,4.5,211,79,13,9,2,314,בריא,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,54 ₪ - 163 ₪,http://www.tasca61.com/,+34 636 02 13 53,5,https://www.tasca61.com/menus
Bocaditos & Mar,טנריף,,,,,,,4.5,491,79,15,16,17,618,"איטלקי, בינלאומי, ספרדי, מאכלי ים, ים תיכוני, אירופאי, בריא, קטלאנית","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",,36 ₪ - 72 ₪,,,6,
Delhi Delights Los Cristianos,טנריף,"‪Avda. San Francisco‬ El Mirador Mall, Local 5, 38650 לוס כריסטיאנוס, ארונה, טנריף ספרד",מס' 35 מתוך 380 מסעדות בלוס כריסטיאנוס,45,45,45,,4.5,181,30,6,3,11,231,"הודי, אסייתי, בלטי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,41 ₪ - 86 ₪,http://www.facebook.com/DelhiDelightsLosCristianos/,+34 922 79 70 96,7,
Tasca De Oliver,טנריף,"‪Carretera Provincial 69‬, 38390 סנטה אורסולה, טנריף ספרד",מס' 2 מתוך 95 מסעדות בסנטה אורסולה,45,50,45,,4.5,174,34,6,3,4,221,"ידידותי לצמחוניים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, משקאות",‪$$ - $$$‬,"צרפתי, ים תיכוני, אירופאי, ספרדי",http://www.facebook.com/TASCA-DE-OLIVER-742259742553853/,+34 922 30 24 40,,
Bodega El Parral,טנריף,"‪Avenida Juan Carlos I‬ Localita 22, לוס כריסטיאנוס, ארונה, טנריף ספרד",מס' 36 מתוך 380 מסעדות בלוס כריסטיאנוס,45,45,45,45,4.5,312,67,13,13,10,415,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"ים תיכוני, אירופאי, ספרדי",http://www.facebook.com/casaisidoro,+34 620 15 81 34,,https://www.tripadvisor.co.il/UpdateListing-d3958785
Petit Los Angeles,טנריף,"‪C/ Antonio Ruiz Alvarez, Edf. Residencial‬ Jardin del mar local 3, 38400 פוארטו דה לה קרוז, טנריף ספרד",מס' 17 מתוך 351 מסעדות בפוארטו דה לה קרוז,45,45,45,35,4.5,178,31,2,6,5,222,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"מאכלי ים, ים תיכוני, אירופאי, ספרדי",http://www.petitlosangeles.com/,+34 922 37 26 76,6,
Shorthorn Restaurant,טנריף,"‪Centro Comercial Apolo‬ Calle Hermano Pedro de Bethencour, 38650 לוס כריסטיאנוס, ארונה, טנריף ספרד",מס' 8 מתוך 138 ספרדי בלוס כריסטיאנוס,45,45,45,45,4.5,454,75,28,20,12,589,"מסעדת סטייקים, ברביקיו, ספרדי, בינלאומי","ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,33 ₪ - 127 ₪,http://www.shorthorn.es/,+34 676 33 15 16,,
El Tiburón,טנריף,"‪CC San Blas 42‬ Centro Comercial San Blas, 38620 גולף דל סור, סן מיגל דה אבונה, טנריף ספרד",מס' 5 מתוך 59 מסעדות בגולף דל סור,45,45,45,,4.5,303,51,21,15,10,400,"איטלקי, מאכלי ים, בינלאומי, ים תיכוני, אירופאי","ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,22 ₪ - 54 ₪,http://www.facebook.com/eltiburontenerife/,+34 617 98 16 55,7,
