Name,City,Address,Rating_City,Rating_Food,Rating_Service,Rating_Value,Rating_Ambience,Rating_total,Rating_Excellent,Rating_Very_Good,Rating_Average,Rating_Bad,Rating_Very_Bad,Reviews,Type,Remarks,Expensive,Price,URL,Phone,Num_of_days,Menu
El Clot Restaurante Barcelona,מחוז ברצלונה,"‪calle Aragon 600‬, 08018 ברצלונה ספרד","מס' 491 מתוך 8,850 מסעדות בברצלונה",45,45,40,,4.5,619,284,92,35,22,"1,052","ים תיכוני, אירופאי, ספרדי, קטלאנית","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,36 ₪ - 109 ₪,http://elclotrestaurante.com/,+34 932 46 96 74,,
Papanato Bar de Patatas,מחוז ברצלונה,,,,,,,4.0,0,1,0,0,0,1,,,,"ארוחת צהריים, ארוחת ערב",,,,
Foc,מחוז ברצלונה,"‪Passeig de Joan de Borbo 66‬, 08003 ברצלונה ספרד","מס' 500 מתוך 8,850 מסעדות בברצלונה",45,40,40,45,4.5,444,231,62,20,23,780,"מקסיקני, ברזילאי, לטיני, בר, מרכז אמריקני","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,25 ₪ - 54 ₪,http://www.focbcn.com/,+34 932 24 11 53,,https://www.facebook.com/pg/focbcn/menu/
Fenicia,מחוז ברצלונה,"‪Psg Antoni, 9‬, 08014 ברצלונה ספרד","מס' 501 מתוך 8,850 מסעדות בברצלונה",45,40,45,40,4.5,244,149,41,5,12,451,"לבנוני, ים תיכוני, מזרח תיכוני","ידידותי לצמחוניים, אפשרויות לטבעונים, חלאל, אפשרויות ללא גלוטן",‪$$ - $$$‬,76 ₪ - 104 ₪,http://fenicia.es/,+34 933 30 01 46,,
Restaurante Nou Chocomeli,מחוז ולנסיה,"‪Calle Poeta Antonino Chocomeli 6‬, 46015, ולנסיה ספרד","מס' 1 מתוך 3,574 מסעדות בולנסיה",50,50,45,,5.0,827,48,4,1,2,882,"ים תיכוני, ספרדי","אפשרויות לטבעונים, אפשרויות ללא גלוטן",$$$$,163 ₪ - 199 ₪,http://restaurantenouchocomeli.negocio.site/,+34 669 46 39 20,5.0,http://www.nouchocomeli.com/
Grillo Grill Bar,מחוז ולנסיה,"‪Carrer de Salamanca 7‬, 46005, ולנסיה ספרד","מס' 2 מתוך 3,574 מסעדות בולנסיה",50,50,45,,5.0,505,25,5,1,0,536,"ים תיכוני, ברביקיו, גריל",אפשרויות ללא גלוטן,‪$$ - $$$‬,54 ₪ - 127 ₪,http://www.grillogrillbar.com/,+34 627 77 55 91,5.0,https://app.mesadera.com/grillogrillbar/board
Meat Market,מחוז ולנסיה,,,,,,,4.5,"1,234",125,50,15,26,"1,450","מסעדת סטייקים, ברביקיו, גריל, ים תיכוני, אירופאי, ספרדי, בריא",אפשרויות ללא גלוטן,,127 ₪ - 181 ₪,,,5.0,
Karak,מחוז ולנסיה,"‪St Musico Vicente Peydro 9‬ accessed through the Hotel One Shot Mercat, 46001, ולנסיה ספרד","מס' 9 מתוך 3,574 מסעדות בולנסיה",45,45,45,45,4.5,966,134,38,12,26,"1,176","פיוז'ן, ים תיכוני, אירופאי, ספרדי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,66 ₪ - 345 ₪,http://www.restaurantekarak.com/,+34 637 29 16 06,4.0,http://restaurantekarak.com/menu/
Giardino del Carmen,מחוז ולנסיה,"‪Plaza de Don Juan de Villarrasa 6‬ Downstairs, 46001, ולנסיה ספרד","מס' 11 מתוך 3,574 מסעדות בולנסיה",45,45,45,,5.0,506,53,14,6,4,583,"איטלקי, ים תיכוני, בריא, סיציליאני, דרום איטלקי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,65 ₪ - 90 ₪,http://giardinodelcarmen.es/,+34 963 11 34 12,6.0,https://giardinodelcarmen.es/#carta
Il Rosso,מחוז ולנסיה,"‪Calle La Guardia Civil 21‬, 46020, ולנסיה ספרד","מס' 677 מתוך 3,574 מסעדות בולנסיה",40,35,40,40,3.5,149,89,39,24,52,353,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות",‪$$ - $$$‬,"איטלקי, פיצה, ים תיכוני, אירופאי, טוסקאני, מרכז-איטלקי",http://www.ilrosso.es/,+34 961 10 40 80,,
Pasqualet,מחוז ולנסיה,"‪Calle Francisco Monleon 12‬, 46012 אל פלמאר, ולנסיה ספרד",מס' 1 מתוך 21 מסעדות באל פלמאר,45,50,45,40,4.5,606,112,24,5,4,751,"ים תיכוני, אירופאי, ספרדי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,72 ₪ - 127 ₪,http://www.restaurantepasqualet.es.tl/,+34 961 62 03 41,4.0,
Cafe De La Bourse,מחוז ולנסיה,"‪Calle Libreros n° 3‬, 46002, ולנסיה ספרד","מס' 20 מתוך 3,574 מסעדות בולנסיה",45,50,45,,5.0,572,56,22,8,7,665,"צרפתי, ים תיכוני, אירופאי, בריא","ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,109 ₪ - 163 ₪,http://cafedelabourse.es/,+34 961 02 06 03,4.0,https://www.tripadvisor.co.il/Restaurant_Review-g187529-d13795808-Reviews-Cafe_De_La_Bourse-Valencia_Province_of_Valencia_Valencian_Country.html#
Mahora Bistro,מחוז ולנסיה,"‪Carrer del Convent de Sant Francesc, 5‬, 46002, ולנסיה ספרד","מס' 29 מתוך 3,574 מסעדות בולנסיה",50,45,50,,5.0,132,13,5,1,1,152,"ים תיכוני, ספרדי","ארוחת צהריים, ארוחת ערב, בראנץ', ארוחת בוקר, משקאות",‪$$ - $$$‬,43 ₪ - 127 ₪,http://www.mahorabistro.com/,+34 961 18 93 77,6.0,
Restaurante Helen Berger,מחוז ולנסיה,"‪Calle de las Comedias 22‬, 46003, ולנסיה ספרד","מס' 30 מתוך 3,574 מסעדות בולנסיה",50,50,50,,5.0,227,26,3,4,4,264,"ים תיכוני, ספרדי, בריא, בינלאומי",ידידותי לצמחוניים,‪$$ - $$$‬,22 ₪ - 109 ₪,http://hotelhelenberger.com/restaurante,+34 960 47 91 37,7.0,https://hotelhelenberger.com/restaurante/
Bar Cremaet,מחוז ולנסיה,"‪Avenida del Puerto, 20‬, 46021, ולנסיה ספרד","מס' 33 מתוך 3,574 מסעדות בולנסיה",45,45,40,,4.5,361,38,8,8,8,423,"ים תיכוני, ספרדי","ארוחת בוקר, ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,35 ₪ - 138 ₪,http://barcremaet.com/,+34 960 83 52 21,7.0,https://barcremaet.com/carta
Kawori,מחוז ולנסיה,"‪Carrer de Carles Cervera, 8‬, 46006, ולנסיה ספרד","מס' 37 מתוך 3,574 מסעדות בולנסיה",45,50,45,,4.5,831,138,33,7,10,"1,019","יפני, סושי, אסייתי, בריא","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,52 ₪ - 121 ₪,http://www.kawori.es/?utm_source=tripadvisor&utm_medium=tab,+34 961 14 48 16,5.0,https://www.kawori.es/nuestra-carta/
Kuzina,מחוז ולנסיה,,,,,,,4.5,871,207,66,13,14,"1,171","ים תיכוני, אירופאי, יווני, בריא","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",,72 ₪ - 127 ₪,,,6.0,
Restaurante Navarro,מחוז ולנסיה,"‪Calle Arzobispo Mayoral, 5‬, 46002, ולנסיה ספרד","מס' 45 מתוך 3,574 מסעדות בולנסיה",45,45,45,45,4.5,"2,990",875,186,37,25,"4,113","מאכלי ים, ים תיכוני, אירופאי, ספרדי, בריא","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,72 ₪ - 217 ₪,http://www.restaurantenavarro.com/,+34 963 52 96 23,6.0,http://restaurantenavarro.com/la-carta/
Okay Lah! Valencia,מחוז ולנסיה,"‪Calle les Garrigues 15‬, 46001, ולנסיה ספרד","מס' 50 מתוך 3,574 מסעדות בולנסיה",45,45,45,,4.5,432,61,21,8,5,527,"תאילנדי, אינדונזי, מאכלי רחוב","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$,7 ₪ - 98 ₪,http://www.okaylah.es/,+34 960 23 22 60,7.0,https://www.okaylah.es/carta/
Casa Cesar El Delfin,מחוז ולנסיה,"‪Calle Isabel de Villena 71‬, 46011, ולנסיה ספרד","מס' 37 מתוך 1,663 ים תיכוני בולנסיה",45,45,45,40,4.5,209,63,7,5,2,286,"ים תיכוני, ספרדי","ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,90 ₪ - 127 ₪,http://es-la.facebook.com/CasaCesarElDelfin/,+34 963 55 57 10,,
Ricard Camarena Restaurant,מחוז ולנסיה,"‪Avda. Burjassot nº 54‬ Bombas Gens Centre d'Art, 46009, ולנסיה ספרד","מס' 59 מתוך 3,574 מסעדות בולנסיה",45,45,40,45,4.5,"1,030",199,64,23,10,"1,326","ים תיכוני, אירופאי, ספרדי, בריא","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$$$$,246 ₪ - 561 ₪,http://www.ricardcamarenarestaurant.com/en,+34 963 35 54 18,4.0,http://ricardcamarenalab.com/producto/bono-regalo-ricard-camarena-restaurant-menu-degustacion/
Asador Coco Pazzo,מחוז ולנסיה,"‪Calle del Conde de Altea 51‬, 46005, ולנסיה ספרד","מס' 60 מתוך 3,574 מסעדות בולנסיה",45,45,40,45,4.5,333,69,17,13,11,443,"מסעדת סטייקים, ברביקיו, ספרדי, ארגנטינאי",אפשרויות ללא גלוטן,‪$$ - $$$‬,72 ₪ - 127 ₪,http://www.cocopazzovalencia.com/,+34 963 32 85 69,6.0,https://www.tripadvisor.co.il/Restaurant_Review-g187529-d5540026-Reviews-Asador_Coco_Pazzo-Valencia_Province_of_Valencia_Valencian_Country.html#
Cafe ArtySana - Ruzafa,מחוז ולנסיה,"‪Calle Denia 49 46006 Valencia‬, 46006, ולנסיה ספרד","מס' 63 מתוך 3,574 מסעדות בולנסיה",45,50,45,,4.5,164,35,10,2,2,213,"בית קפה, אירופאי, בריא","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$,18 ₪ - 90 ₪,http://www.cafeartysana.com/,+34 697 28 09 99,,https://www.facebook.com/cafeartysana/menu/
La Cambra dels Sentits,מחוז ולנסיה,"‪Calle Redolins 27‬ Calle Redolins,27, 46012 אל פלמאר, ולנסיה ספרד",מס' 3 מתוך 21 מסעדות באל פלמאר,45,45,45,40,4.5,291,87,12,3,4,397,"ים תיכוני, אירופאי, ספרדי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,72 ₪ - 109 ₪,http://www.restaurantelacambra.com/,+34 961 62 03 56,5.0,
Nozomi Sushi Bar,מחוז ולנסיה,"‪Calle Pedro III El Grande 11‬ Ruzafa, 46005, ולנסיה ספרד","מס' 69 מתוך 3,574 מסעדות בולנסיה",45,45,40,45,4.5,832,172,47,17,11,"1,079","ידידותי לצמחוניים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",$$$$,"יפני, סושי, אסייתי, בריא",http://nozomisushibar.es/,+34 961 48 77 64,5.0,https://nozomisushibar.es/carta/menu-degustacion-omakase/
Le Favole,מחוז ולנסיה,,,,,,,4.5,"1,474",260,50,44,23,"1,851","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, משקאות",,"איטלקי, בריא, נפוליטני, קמפניה, סיציליאני, דרום איטלקי",,,7.0,
Rinconet Canovas,מחוז ולנסיה,"‪Calle del Conde de Altea 43‬, 46005, ולנסיה ספרד","מס' 79 מתוך 3,574 מסעדות בולנסיה",50,50,45,,5.0,98,10,2,1,1,112,"ידידותי לצמחוניים, אפשרויות לטבעונים","ארוחת ערב, שעות הלילה המאוחרות, משקאות",‪$$ - $$$‬,"ים תיכוני, ספרדי, אירופאי, בריא",https://www.facebook.com/RinconetCanovas/,+34 610 89 73 87,6.0,
Viva Napoli,מחוז ולנסיה,"‪Calle Reina 60‬, 46011, ולנסיה ספרד","מס' 81 מתוך 3,574 מסעדות בולנסיה",45,45,45,,4.5,730,171,47,22,15,985,"ידידותי לצמחוניים, אפשרויות לטבעונים","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"איטלקי, פיצה, ים תיכוני, אירופאי, נפוליטני, קמפניה, דרום איטלקי",http://www.facebook.com/vivanapolivalencia/?fref=ts,+34 674 86 97 37,6.0,https://drive.google.com/file/d/1fwD8EfFatKqy3yAhsjdeAgenhAoShHT0/view?usp=sharing
Bar Cosmo Valencia,מחוז ולנסיה,"‪Calle María Cristina 8‬, 46001, ולנסיה ספרד","מס' 88 מתוך 3,574 מסעדות בולנסיה",50,50,50,,5.0,93,9,0,1,1,104,"ים תיכוני, אירופאי, ספרדי, בריא, בינלאומי","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,25 ₪ - 101 ₪,http://www.hotelcosmovalencia.com/bar-cosmo/,+34 960 47 93 02,,https://www.hotelcosmovalencia.com/bar-cosmo/
Arrocería El Rek,מחוז ולנסיה,,,,,,,5.0,86,8,2,0,2,98,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",,"ים תיכוני, אירופאי, ספרדי, בריא",,,6.0,
Brunch Corner - Sant Bult,מחוז ולנסיה,"‪Placa de Sant Bult 3‬, 46003, ולנסיה ספרד","מס' 92 מתוך 3,574 מסעדות בולנסיה",45,45,45,,4.5,418,111,32,16,4,581,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת בוקר, ארוחת צהריים, בראנץ', משקאות",‪$$ - $$$‬,"בית קפה, אירופאי",http://www.brunchcorner.es/,+34 961 48 91 84,,
USUAL resto-bar,מחוז ולנסיה,"‪Calle Moratín 13‬, 46002, ולנסיה ספרד","מס' 96 מתוך 3,574 מסעדות בולנסיה",45,45,45,,4.5,584,125,29,12,15,765,"אירופאי, ספרדי, בינלאומי, בריא, גסטרופאב","ידידותי לצמחוניים, אפשרויות ללא גלוטן, אפשרויות לטבעונים",‪$$ - $$$‬,54 ₪ - 127 ₪,https://www.facebook.com/usualrestobar/,+34 960 69 74 98,,https://www.usualrestobar.com/
Brunch Corner - La Virgen,מחוז ולנסיה,"‪Calle Conde de Almodóvar, 1‬ Bajo Izquierda, 46003, ולנסיה ספרד","מס' 98 מתוך 3,574 מסעדות בולנסיה",45,45,45,,4.5,208,52,15,9,5,289,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת בוקר, ארוחת צהריים, בראנץ', משקאות",$,"אמריקאי, אירופאי, אנגלי, בית קפה",https://www.facebook.com/brunchcornerlavirgen/,+34 963 91 52 30,7.0,
La Chipirona Cocina de Mar,מחוז ולנסיה,"‪Calle del Maestro Gozalbo 29‬, 46005, ולנסיה ספרד","מס' 103 מתוך 3,574 מסעדות בולנסיה",45,45,45,,4.5,251,50,6,5,15,327,"ים תיכוני, ספרדי, פיוז'ן","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,36 ₪ - 109 ₪,http://restaurantelachipirona.com/,+34 640 11 60 24,6.0,
beGreen Salad Company,מחוז ולנסיה,"‪Calle de Martinez Cubells 10‬, 46002, ולנסיה ספרד",מס' 51 מתוך 248 בריא בולנסיה,45,45,45,35,4.5,237,52,12,13,8,322,"מזון מהיר, בריא","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$,11 ₪ - 43 ₪,http://www.begreensalads.com/,+34 963 76 93 14,,
Kamon,מחוז ולנסיה,"‪Calle del Conde de Altea 42‬, 46005, ולנסיה ספרד","מס' 110 מתוך 3,574 מסעדות בולנסיה",45,45,40,35,4.5,759,266,64,24,23,"1,136","יפני, סושי, אסייתי, בריא, פיוז'ן","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,65 ₪ - 145 ₪,http://kamon.es/,+34 963 25 48 39,5.0,http://kamon.es/menus/
La Fábrica del Grao,מחוז ולנסיה,"‪Calle Cristo del Grao 14‬, 46011, ולנסיה ספרד","מס' 117 מתוך 3,574 מסעדות בולנסיה",45,45,45,,4.5,331,76,22,6,13,448,"מקסיקני, בר, ים תיכוני, ספרדי, אמריקאי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,22 ₪ - 90 ₪,http://lafabricavalencia.es/,+34 633 04 08 85,7.0,https://lafabricavalencia.es/
Dukala,מחוז ולנסיה,"‪Calle Doctor Sanchis Bergon 27‬, 46008, ולנסיה ספרד","מס' 118 מתוך 3,574 מסעדות בולנסיה",45,45,45,45,4.5,330,127,18,3,8,486,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,"מרוקאי, ים תיכוני, פיוז'ן",http://www.facebook.com/pages/Restaurant-Dukala/110195052385056,+34 963 92 62 53,,
Almalibre Açai House Valencia,מחוז ולנסיה,"‪Calle Roteros 16‬, 46003, ולנסיה ספרד","מס' 121 מתוך 3,574 מסעדות בולנסיה",45,45,45,,4.5,481,160,44,12,2,699,בריא,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,22 ₪ - 36 ₪,http://www.almalibreacaihouse.com/valencia,+34 961 04 84 75,,https://www.almalibreacaihouse.com/valencia
Ostras Pedrin Valencia,מחוז ולנסיה,"‪Calle Bonaire 23‬, 46003, ולנסיה ספרד","מס' 125 מתוך 3,574 מסעדות בולנסיה",45,45,40,,4.5,177,90,17,8,2,294,אפשרויות ללא גלוטן,"בראנץ', ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"מאכלי ים, ים תיכוני, אירופאי, ספרדי",http://ostraspedrinbar.com/,+34 963 76 70 54,7.0,
La Piazza Correos,מחוז ולנסיה,"‪Calle de Correos 7‬, 46002, ולנסיה ספרד","מס' 128 מתוך 3,574 מסעדות בולנסיה",45,45,45,,4.5,191,65,15,9,7,287,"איטלקי, פיצה, ים תיכוני, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,29 ₪ - 72 ₪,http://www.lapiazza.es/,+34 963 02 24 22,6.0,https://lapiazza.es/menu-semanal-italiano/
Kathmandu Nepali Indian Restaurant,מחוז ולנסיה,,,,,,,5.0,52,2,0,0,0,54,"הודי, נפאלי, אסייתי, בלטי, מזרח אירופאי","ארוחת צהריים, ארוחת ערב, משקאות",,52 ₪ - 104 ₪,,,,
Angus Burguer & Grill,מחוז ולנסיה,,,,,,,4.5,483,166,51,16,23,739,"אמריקאי, מסעדת סטייקים, ברביקיו, גריל","ידידותי לצמחוניים, אפשרויות ללא גלוטן",,36 ₪ - 127 ₪,,,7.0,
La Terrazza (plz La Virgen),מחוז ולנסיה,"‪Calle de los Caballeros Numero 5‬ Numero 5, 46001, ולנסיה ספרד","מס' 138 מתוך 3,574 מסעדות בולנסיה",45,45,45,,5.0,83,11,1,1,2,98,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"איטלקי, מסעדת סטייקים, פיצה, ים תיכוני, ספרדי",http://www.laterrazzavlc.com/,+34 963 15 49 53,7.0,
El Gastronomo,מחוז ולנסיה,"‪Avenida Primado Reig 149‬, 46020, ולנסיה ספרד","מס' 145 מתוך 3,574 מסעדות בולנסיה",45,45,40,40,4.5,198,90,18,6,6,318,"ים תיכוני, אירופאי, ספרדי, בינלאומי","ידידותי לצמחוניים, אפשרויות ללא גלוטן",$$$$,90 ₪ - 145 ₪,http://www.elgastronomorestaurante.com/,+34 963 69 70 36,,http://www.elgastronomorestaurante.com/cartas/menu/
Restaurante Elbar Valencia,מחוז ולנסיה,"‪Avenida Instituto Obrero de Valencia 20‬, 46013, ולנסיה ספרד","מס' 146 מתוך 3,574 מסעדות בולנסיה",45,45,45,,4.5,538,241,49,31,28,887,"ים תיכוני, אירופאי, ספרדי, בריא","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,18 ₪ - 65 ₪,http://www.elbarvalencia.com/,+34 963 31 41 13,7.0,https://www.elbarvalencia.com/wp-content/uploads/2022/04/20220331_CARTA-ELBAR-QR.pdf
Restaurante Lienzo,מחוז ולנסיה,"‪Placa Tetuan 18‬ Bajo Derecho, 46003, ולנסיה ספרד","מס' 149 מתוך 3,574 מסעדות בולנסיה",45,45,40,45,4.5,368,138,44,20,20,590,"ים תיכוני, ספרדי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$$$$,90 ₪ - 326 ₪,http://www.restaurantelienzo.com/,+34 963 52 10 81,5.0,
La Salvaora,מחוז ולנסיה,"‪Calle Calatrava 19‬, 46001, ולנסיה ספרד","מס' 153 מתוך 3,574 מסעדות בולנסיה",45,40,40,40,4.5,409,210,47,26,15,707,"ידידותי לצמחוניים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,"ים תיכוני, אירופאי, ספרדי",http://www.lasalvaora.com/,+34 963 92 14 84,6.0,http://www.lasalvaora.com/nuestros-menus/
Vaqueta Gastro Mercat,מחוז ולנסיה,,,,,,,4.5,464,136,69,29,44,742,"סושי, אסייתי, ים תיכוני, ספרדי, בריא",אפשרויות ללא גלוטן,,54 ₪ - 127 ₪,,,7.0,
Shahi Restaurante,מחוז ולנסיה,"‪Avenida Blasco Ibanez 153‬, 46022, ולנסיה ספרד","מס' 160 מתוך 3,574 מסעדות בולנסיה",45,45,45,,4.5,494,133,49,24,30,730,"פקיסטני, הודי","חלאל, ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$,33 ₪ - 54 ₪,http://www.shahirestaurante.com/,+34 963 38 90 27,,https://www.shahirestaurante.com/shahi-carta
Refugio,מחוז ולנסיה,"‪Calle Alta 42‬, 46003, ולנסיה ספרד","מס' 165 מתוך 3,574 מסעדות בולנסיה",45,45,45,40,4.5,526,211,65,22,15,839,"ים תיכוני, אירופאי, ספרדי, בינלאומי, פיוז'ן","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,62 ₪ - 155 ₪,http://www.refugiorestaurante.com/,+34 690 61 70 18,,https://www.tripadvisor.co.il/Restaurant_Review-g187529-d1632643-Reviews-Refugio-Valencia_Province_of_Valencia_Valencian_Country.html#
Mateu,מחוז ולנסיה,,,,,,,4.5,273,163,47,12,5,500,"ים תיכוני, אירופאי, ספרדי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",,54 ₪ - 145 ₪,,,7.0,
Camaleón,מחוז ולנסיה,"‪Calle d'Albacete 18‬, 46007, ולנסיה ספרד","מס' 173 מתוך 3,574 מסעדות בולנסיה",45,40,40,,4.5,209,73,17,11,16,326,"ים תיכוני, ספרדי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,36 ₪ - 72 ₪,http://es-es.facebook.com/restaurantecamaleon,+34 963 41 42 58,6.0,https://www.facebook.com/restaurantecamaleon/photos/a.138864349643403/1335999823263177/?type=3&theater
La Rentaora,מחוז ולנסיה,,,,,,,4.5,203,128,32,9,3,375,"בר, ים תיכוני, אירופאי, ספרדי","ידידותי לצמחוניים, אפשרויות לטבעונים",,36 ₪ - 54 ₪,,,,
Bar Restaurante Aduana,מחוז ולנסיה,"‪Muelle Plaza Aduana, s/n‬, 46024, ולנסיה ספרד",מס' 13 מתוך 109 מאכלי ים בולנסיה,45,45,40,40,4.5,358,216,29,14,14,631,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,"מאכלי ים, ים תיכוני, ספרדי, בריא",http://www.restauranteaduana.es/,+34 963 67 26 77,6.0,http://restauranteaduana.es/carta/
Los Gómez Taberna,מחוז ולנסיה,,,,,,,4.5,"1,350",492,136,71,52,"2,101","ים תיכוני, אירופאי, ספרדי, בריא","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",,25 ₪ - 90 ₪,,,7.0,
Tributo Brasas Bar,מחוז ולנסיה,,,,,,,4.5,163,74,18,6,8,269,"ים תיכוני, ספרדי, גריל, פיוז'ן","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",,72 ₪ - 181 ₪,,,,
Puerta del Mar,מחוז ולנסיה,"‪Calle Transits 4‬, 46002, ולנסיה ספרד","מס' 189 מתוך 3,574 מסעדות בולנסיה",45,45,40,40,4.5,"1,599",577,164,84,83,"2,507","מאכלי ים, ספרדי, גריל, ים תיכוני, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,54 ₪ - 127 ₪,http://www.restaurantepuertadelmar.com/,+34 963 94 00 08,7.0,https://www.restaurantepuertadelmar.com/
Nabucco Restaurante,מחוז ולנסיה,,,,,,,4.5,138,22,6,5,5,176,"איטלקי, ים תיכוני, ספרדי","אפשרויות לטבעונים, אפשרויות ללא גלוטן",,72 ₪ - 181 ₪,,,6.0,
Fun-tastik,מחוז ולנסיה,"‪Calle Ciscar 56‬, 46005, ולנסיה ספרד",מס' 1 מתוך 12 פיוז'ן יפני בולנסיה,45,45,40,,4.5,149,18,13,10,7,197,"ים תיכוני, פיוז'ן, מסעדות בירה, פיוז'ן יפני",ידידותי לצמחוניים,‪$$ - $$$‬,72 ₪ - 127 ₪,http://www.funtastik.es/,+34 625 78 98 76,6.0,https://www.funtastik.es/wp-content/uploads/2021/06/CARTA-U%C3%8C%C2%81LTIMA-JUNIO2021-scaled.jpg
La Majada Quesos,מחוז ולנסיה,"‪Calle Felix Pizcueta 15‬, 46004, ולנסיה ספרד","מס' 203 מתוך 3,574 מסעדות בולנסיה",45,45,40,,4.5,146,81,10,8,6,251,"ידידותי לצמחוניים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, בראנץ'",‪$$ - $$$‬,"ספרדי, בר יין",http://www.lamajadaquesos.com/,+34 963 54 50 28,,
La Casa Del Tapeo,מחוז ולנסיה,"‪Avenida Gaspar Aguilar 109‬, 46017, ולנסיה ספרד","מס' 119 מתוך 1,957 ספרדי בולנסיה",45,45,45,40,4.5,245,120,23,8,13,409,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת בוקר, ארוחת צהריים, ארוחת ערב, בראנץ'",‪$$ - $$$‬,"ים תיכוני, ספרדי",http://www.lacasadeltapeo.com/,+34 963 78 91 95,,http://www.lacasadeltapeo.com/menu.html
Taberna la Mora,מחוז ולנסיה,,,,,,,4.5,411,186,53,19,21,690,"ים תיכוני, אירופאי, ספרדי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",,72 ₪ - 127 ₪,,,,
